New Run at  07/14/2017 15:34:38
, Time, RandomReward; N_LinUCBReward; 
data,1296514800000,2022;3118;15985
data,1296514800000,2022;8544;15986
data,1296514800000,2022;5922;15986
data,1296514800000,2022;9730;15987
data,1298934000000,2022;6484;15988
data,1298934000000,2022;10253;15989
data,1298934000000,2022;680;15989
data,1298934000000,2022;11130;15990
data,1298934000000,2022;1570;15990
data,1298934000000,2022;1438;15990
data,1304612485450,2022;3368;15990
data,1304612485464,2022;9203;15990
data,1304612486872,2022;2658;15991
data,1304612490911,2022;4637;15991
data,1304612490014,2022;7454;15991
data,1304612493856,2022;8409;15991
data,1304612498755,2022;8304;15992
data,1304612499218,2022;10884;15993
data,1220220000000,2022;3451;15993
data,1220220000000,2022;10389;15993
data,1220220000000,2022;11718;15993
data,1220220000000,2023;2427;15993
data,1220220000000,2023;10980;15993
data,1220220000000,2023;6516;15993
data,1220220000000,2023;4037;15993
data,1220220000000,2023;11406;15993
data,1220220000000,2023;8445;15993
data,1220220000000,2023;9791;15993
data,1220220000000,2023;9227;15993
data,1254348000000,2023;8238;15993
data,1254348000000,2024;11017;15993
data,1254348000000,2024;3915;15993
data,1254348000000,2024;12250;15993
data,1254348000000,2024;5912;15993
data,1254348000000,2024;2999;15993
data,1264978800000,2024;10025;15993
data,1267398000000,2024;1697;15993
data,1267398000000,2024;12155;15993
data,1267398000000,2024;4424;15993
data,1267398000000,2024;7016;15993
data,1272664800000,2024;9849;15993
data,1275343200000,2024;5747;15993
data,1275343200000,2024;9424;15993
data,1275343200000,2024;3390;15993
data,1275343200000,2024;10796;15993
data,1275343200000,2024;3033;15993
data,1285884000000,2024;3018;15993
data,1285884000000,2024;10533;15993
data,1285884000000,2024;8175;15993
data,1291158000000,2024;8839;15993
data,1291158000000,2024;8369;15993
data,1291158000000,2024;1028;15993
data,1291158000000,2024;6685;15993
data,1291158000000,2024;3830;15993
data,1291158000000,2024;5203;15993
data,1291158000000,2024;10308;15993
data,1291158000000,2024;5671;15993
data,1291158000000,2024;8647;15993
data,1293836400000,2024;12032;15993
data,1293836400000,2024;8735;15993
data,1243807200000,2024;10681;15993
data,1243807200000,2024;1504;15993
data,1243807200000,2024;4606;15993
data,1243807200000,2024;4490;15994
data,1243807200000,2024;9973;15994
data,1243807200000,2024;3328;15994
data,1243807200000,2024;4214;15995
data,1243807200000,2024;2355;15996
data,1243807200000,2024;5526;15996
data,1243807200000,2024;7950;15996
data,1243807200000,2024;6855;15996
data,1243807200000,2024;7546;15996
data,1243807200000,2024;339;15996
data,1243807200000,2025;12031;15996
data,1243807200000,2025;11179;15996
data,1246399200000,2025;5723;15996
data,1246399200000,2025;8575;15996
data,1251756000000,2025;12425;15996
data,1257030000000,2025;5889;15996
data,1264978800000,2025;7714;15996
data,1264978800000,2025;3780;15996
data,1267398000000,2025;7323;15996
data,1270072800000,2025;12320;15996
data,1272664800000,2025;8748;15996
data,1272664800000,2025;5845;15997
data,1272664800000,2025;5778;15997
data,1272664800000,2025;3280;15997
data,1280613600000,2025;2800;15997
data,1280613600000,2025;2240;15997
data,1280613600000,2025;1623;15997
data,1285884000000,2025;3648;15997
data,1291158000000,2025;208;15997
data,1298934000000,2025;27;15997
data,1298934000000,2025;6488;15997
data,1159653600000,2025;8450;15997
data,1159653600000,2025;8735;15997
data,1159653600000,2025;7329;15997
data,1159653600000,2025;5133;15997
data,1159653600000,2025;7616;15997
data,1159653600000,2025;9346;15997
data,1159653600000,2025;11514;15997
data,1159653600000,2025;5791;15997
data,1159653600000,2025;7739;15997
data,1159653600000,2025;5989;15997
data,1159653600000,2025;11301;15997
data,1159653600000,2025;654;15997
data,1159653600000,2025;1414;15998
data,1159653600000,2025;10685;15998
data,1159653600000,2025;10131;15998
data,1159653600000,2025;5658;15998
data,1159653600000,2025;1124;15998
data,1159653600000,2025;2327;15998
data,1159653600000,2025;9656;15998
data,1159653600000,2025;4095;15998
data,1159653600000,2025;1530;15998
data,1159653600000,2025;3889;15998
data,1159653600000,2025;4571;15998
data,1159653600000,2025;11425;15998
data,1159653600000,2025;10911;15998
data,1159653600000,2025;8527;15998
data,1159653600000,2025;5757;15998
data,1159653600000,2025;6298;15998
data,1159653600000,2026;9489;15998
data,1159653600000,2026;9338;15998
data,1159653600000,2026;901;15999
data,1159653600000,2026;5790;16000
data,1159653600000,2026;6762;16000
data,1159653600000,2026;8086;16000
data,1159653600000,2026;12443;16001
data,1159653600000,2026;4713;16001
data,1159653600000,2026;6801;16001
data,1159653600000,2026;11626;16001
data,1159653600000,2026;4153;16001
data,1159653600000,2026;5264;16001
data,1159653600000,2026;10305;16001
data,1159653600000,2026;10720;16002
data,1159653600000,2026;6772;16003
data,1159653600000,2026;12075;16004
data,1159653600000,2026;8411;16004
data,1159653600000,2026;1800;16004
data,1159653600000,2026;9130;16005
data,1159653600000,2026;3814;16006
data,1159653600000,2026;4117;16006
data,1159653600000,2026;3549;16007
data,1159653600000,2026;3859;16007
data,1159653600000,2026;8335;16007
data,1159653600000,2026;6180;16007
data,1162335600000,2026;2617;16007
data,1162335600000,2026;12305;16008
data,1162335600000,2026;9428;16009
data,1162335600000,2026;9423;16009
data,1162335600000,2026;4608;16009
data,1162335600000,2026;6891;16009
data,1162335600000,2026;9662;16009
data,1162335600000,2026;6739;16009
data,1162335600000,2026;10741;16009
data,1162335600000,2026;5716;16009
data,1162335600000,2026;830;16009
data,1162335600000,2026;8335;16009
data,1162335600000,2026;1715;16009
data,1162335600000,2026;5830;16009
data,1162335600000,2026;2470;16009
data,1162335600000,2026;904;16009
data,1162335600000,2026;3192;16009
data,1162335600000,2026;2241;16009
data,1162335600000,2026;9737;16009
data,1162335600000,2026;11274;16009
data,1162335600000,2026;49;16009
data,1162335600000,2026;4220;16009
data,1162335600000,2026;11765;16009
data,1162335600000,2026;10858;16009
data,1162335600000,2026;9776;16009
data,1162335600000,2026;81;16009
data,1162335600000,2026;10269;16009
data,1162335600000,2026;1282;16009
data,1162335600000,2026;11816;16009
data,1162335600000,2026;2199;16009
data,1162335600000,2026;9325;16009
data,1162335600000,2026;6801;16009
data,1162335600000,2026;5865;16009
data,1162335600000,2026;12311;16009
data,1162335600000,2026;4763;16009
data,1162335600000,2026;6192;16010
data,1162335600000,2026;9485;16010
data,1162335600000,2026;4021;16010
data,1162335600000,2026;3068;16010
data,1162335600000,2026;7396;16010
data,1162335600000,2026;5064;16010
data,1162335600000,2026;2146;16010
data,1162335600000,2026;7839;16011
data,1162335600000,2026;2218;16011
data,1162335600000,2026;5029;16011
data,1162335600000,2026;2642;16011
data,1162335600000,2026;10959;16011
data,1162335600000,2026;6025;16011
data,1162335600000,2026;11983;16011
data,1162335600000,2026;6045;16012
data,1162335600000,2026;7012;16012
data,1162335600000,2026;1275;16012
data,1162335600000,2026;2252;16012
data,1162335600000,2026;2552;16012
data,1162335600000,2026;8308;16012
data,1162335600000,2026;1758;16013
data,1162335600000,2026;10302;16014
data,1162335600000,2026;631;16014
data,1162335600000,2026;85;16014
data,1162335600000,2026;4125;16014
data,1162335600000,2026;10256;16014
data,1162335600000,2026;12394;16014
data,1162335600000,2026;2552;16014
data,1162335600000,2026;3154;16014
data,1162335600000,2026;9662;16014
data,1162335600000,2026;5716;16014
data,1162335600000,2026;1343;16014
data,1162335600000,2026;218;16015
data,1162335600000,2026;2653;16015
data,1162335600000,2026;997;16015
data,1162335600000,2027;7774;16015
data,1162335600000,2027;7397;16015
data,1162335600000,2027;4125;16015
data,1162335600000,2027;6020;16015
data,1162335600000,2027;8247;16015
data,1162335600000,2027;4653;16016
data,1162335600000,2027;5345;16017
data,1162335600000,2027;5511;16018
data,1162335600000,2027;9047;16018
data,1162335600000,2027;9869;16019
data,1162335600000,2027;8748;16019
data,1162335600000,2027;9203;16020
data,1162335600000,2027;9711;16020
data,1162335600000,2027;8291;16020
data,1162335600000,2027;12245;16021
data,1162335600000,2027;1882;16021
data,1162335600000,2027;2989;16021
data,1162335600000,2027;4413;16021
data,1162335600000,2027;41;16021
data,1162335600000,2027;5305;16021
data,1162335600000,2027;2699;16021
data,1162335600000,2027;3687;16021
data,1162335600000,2027;8301;16021
data,1162335600000,2028;8748;16021
data,1162335600000,2028;10735;16021
data,1162335600000,2028;9491;16021
data,1164927600000,2028;8442;16021
data,1164927600000,2028;11697;16021
data,1164927600000,2028;8629;16022
data,1164927600000,2028;1025;16022
data,1164927600000,2028;5162;16023
data,1164927600000,2028;9262;16023
data,1164927600000,2028;7070;16023
data,1164927600000,2028;5019;16023
data,1164927600000,2028;10324;16024
data,1164927600000,2028;116;16025
data,1164927600000,2028;7924;16025
data,1164927600000,2028;8338;16025
data,1164927600000,2028;10914;16025
data,1164927600000,2028;4866;16025
data,1164927600000,2028;9908;16025
data,1164927600000,2028;1758;16026
data,1164927600000,2028;9428;16027
data,1164927600000,2028;1949;16027
data,1164927600000,2028;76;16027
data,1164927600000,2028;10234;16027
data,1164927600000,2028;8514;16027
data,1164927600000,2028;4839;16028
data,1164927600000,2028;6211;16028
data,1164927600000,2029;3173;16029
data,1164927600000,2029;3813;16029
data,1164927600000,2029;3770;16030
data,1164927600000,2029;6179;16030
data,1164927600000,2029;8504;16030
data,1164927600000,2029;3813;16030
data,1164927600000,2029;2665;16030
data,1164927600000,2029;9595;16030
data,1164927600000,2029;3903;16030
data,1164927600000,2029;9514;16030
data,1164927600000,2029;12010;16030
data,1164927600000,2029;6045;16031
data,1164927600000,2029;3848;16031
data,1164927600000,2029;5119;16031
data,1164927600000,2029;1148;16031
data,1164927600000,2029;1337;16031
data,1164927600000,2029;5211;16032
data,1164927600000,2029;6968;16033
data,1164927600000,2029;6045;16034
data,1164927600000,2029;4153;16034
data,1164927600000,2029;4561;16034
data,1164927600000,2029;8936;16034
data,1164927600000,2029;1887;16035
data,1164927600000,2029;33;16035
data,1164927600000,2029;9485;16035
data,1164927600000,2029;5836;16035
data,1164927600000,2029;2986;16035
data,1164927600000,2029;6232;16035
data,1164927600000,2029;11979;16035
data,1164927600000,2029;6807;16036
data,1164927600000,2029;1800;16036
data,1164927600000,2029;9457;16036
data,1164927600000,2029;1778;16037
data,1164927600000,2029;3733;16037
data,1164927600000,2029;2645;16037
data,1164927600000,2029;6865;16037
data,1164927600000,2029;2665;16037
data,1164927600000,2029;11541;16037
data,1164927600000,2029;6193;16037
data,1164927600000,2029;1968;16037
data,1164927600000,2029;10302;16038
data,1164927600000,2029;3219;16038
data,1164927600000,2029;1063;16039
data,1164927600000,2029;4308;16039
data,1164927600000,2029;5089;16039
data,1164927600000,2029;49;16039
data,1164927600000,2029;5512;16040
data,1164927600000,2029;11593;16040
data,1164927600000,2029;10595;16040
data,1164927600000,2029;3052;16041
data,1164927600000,2029;4598;16042
data,1164927600000,2029;7397;16042
data,1164927600000,2029;11577;16042
data,1164927600000,2029;631;16042
data,1164927600000,2029;11126;16042
data,1164927600000,2029;200;16043
data,1164927600000,2029;4517;16044
data,1164927600000,2029;789;16044
data,1164927600000,2029;356;16045
data,1164927600000,2029;12173;16045
data,1164927600000,2029;12426;16046
data,1164927600000,2029;4778;16047
data,1164927600000,2029;5955;16047
data,1164927600000,2029;12036;16048
data,1164927600000,2029;9665;16048
data,1164927600000,2029;11532;16048
data,1164927600000,2029;7163;16048
data,1164927600000,2029;4295;16048
data,1164927600000,2029;6799;16048
data,1164927600000,2029;10744;16048
data,1164927600000,2029;10492;16048
data,1164927600000,2029;7731;16048
data,1164927600000,2029;837;16049
data,1164927600000,2029;98;16050
data,1164927600000,2029;8239;16051
data,1164927600000,2030;5830;16051
data,1164927600000,2030;12057;16052
data,1164927600000,2030;5747;16052
data,1164927600000,2030;7655;16052
data,1167606000000,2031;8748;16052
data,1167606000000,2031;8195;16052
data,1167606000000,2031;7316;16052
data,1167606000000,2031;3044;16053
data,1167606000000,2031;2273;16053
data,1167606000000,2031;6592;16053
data,1167606000000,2031;8504;16053
data,1167606000000,2031;8640;16053
data,1167606000000,2031;3779;16054
data,1167606000000,2031;9485;16054
data,1167606000000,2031;9525;16054
data,1167606000000,2031;68;16054
data,1167606000000,2031;11549;16054
data,1167606000000,2031;2693;16054
data,1167606000000,2031;6104;16054
data,1167606000000,2031;7082;16054
data,1167606000000,2031;8357;16055
data,1167606000000,2031;1557;16055
data,1167606000000,2031;2214;16056
data,1167606000000,2031;833;16056
data,1167606000000,2031;6179;16056
data,1167606000000,2031;802;16056
data,1167606000000,2031;1117;16056
data,1167606000000,2031;3286;16056
data,1167606000000,2031;2787;16057
data,1167606000000,2032;10848;16058
data,1167606000000,2032;2821;16059
data,1167606000000,2033;10111;16059
data,1167606000000,2033;1525;16060
data,1167606000000,2033;1681;16060
data,1167606000000,2033;10543;16061
data,1167606000000,2033;7993;16061
data,1167606000000,2033;1183;16061
data,1167606000000,2033;1331;16062
data,1167606000000,2033;4869;16063
data,1167606000000,2033;6620;16064
data,1167606000000,2033;860;16064
data,1167606000000,2033;12382;16064
data,1167606000000,2033;10308;16064
data,1167606000000,2033;10646;16064
data,1167606000000,2033;8096;16064
data,1167606000000,2033;12072;16064
data,1167606000000,2033;2832;16065
data,1167606000000,2033;1473;16066
data,1167606000000,2033;4258;16067
data,1167606000000,2033;3510;16067
data,1167606000000,2033;6116;16067
data,1167606000000,2033;187;16067
data,1167606000000,2033;5365;16067
data,1167606000000,2033;4839;16068
data,1167606000000,2033;3953;16068
data,1167606000000,2033;2467;16068
data,1167606000000,2033;7630;16068
data,1167606000000,2033;11023;16068
data,1167606000000,2033;11692;16068
data,1167606000000,2033;4513;16068
data,1167606000000,2033;11130;16068
data,1167606000000,2033;1747;16068
data,1167606000000,2033;5526;16069
data,1167606000000,2033;1275;16069
data,1167606000000,2033;4840;16070
data,1167606000000,2033;10373;16070
data,1167606000000,2033;7250;16070
data,1167606000000,2033;12102;16070
data,1167606000000,2033;12443;16071
data,1167606000000,2034;1758;16072
data,1167606000000,2034;5125;16073
data,1167606000000,2034;3595;16073
data,1167606000000,2034;4668;16074
data,1167606000000,2034;11431;16075
data,1167606000000,2034;4509;16075
data,1167606000000,2034;7568;16075
data,1167606000000,2034;9905;16075
data,1167606000000,2034;7411;16075
data,1167606000000,2034;10463;16076
data,1167606000000,2034;5356;16077
data,1167606000000,2034;3328;16078
data,1167606000000,2034;1459;16079
data,1167606000000,2034;100;16080
data,1167606000000,2034;2459;16081
data,1167606000000,2034;215;16082
data,1167606000000,2034;4224;16083
data,1167606000000,2034;4043;16083
data,1167606000000,2035;2400;16083
data,1167606000000,2035;3363;16083
data,1167606000000,2035;4584;16083
data,1167606000000,2035;9607;16083
data,1167606000000,2035;2982;16083
data,1167606000000,2035;1358;16084
data,1167606000000,2035;7095;16085
data,1167606000000,2035;6329;16086
data,1167606000000,2036;11858;16087
data,1167606000000,2036;7213;16088
data,1167606000000,2036;7858;16088
data,1167606000000,2036;1906;16089
data,1167606000000,2036;2693;16089
data,1167606000000,2036;3495;16089
data,1167606000000,2036;529;16090
data,1167606000000,2036;774;16090
data,1167606000000,2036;2435;16091
data,1167606000000,2036;11023;16091
data,1167606000000,2036;945;16092
data,1167606000000,2036;301;16093
data,1167606000000,2036;6045;16094
data,1167606000000,2036;6514;16095
data,1167606000000,2036;935;16096
data,1167606000000,2036;6470;16096
data,1167606000000,2036;4896;16096
data,1167606000000,2036;6656;16096
data,1167606000000,2036;10248;16096
data,1167606000000,2036;2400;16096
data,1167606000000,2036;11577;16096
data,1167606000000,2036;1341;16096
data,1167606000000,2036;7396;16096
data,1170284400000,2036;4410;16096
data,1170284400000,2036;7870;16096
data,1170284400000,2036;8296;16096
data,1170284400000,2036;935;16097
data,1172703600000,2036;7149;16097
data,1172703600000,2036;6582;16097
data,1172703600000,2036;1559;16097
data,1172703600000,2036;2377;16097
data,1172703600000,2037;4074;16097
data,1172703600000,2037;5550;16097
data,1172703600000,2037;4503;16097
data,1172703600000,2037;373;16097
data,1172703600000,2037;3733;16097
data,1172703600000,2037;4043;16097
data,1175378400000,2037;9671;16097
data,1175378400000,2037;381;16097
data,1175378400000,2037;11923;16097
data,1175378400000,2037;654;16097
data,1175378400000,2037;11104;16097
data,1175378400000,2037;1576;16097
data,1175378400000,2037;3034;16097
data,1175378400000,2037;10595;16097
data,1175378400000,2037;4674;16097
data,1175378400000,2037;111;16097
data,1175378400000,2037;7778;16097
data,1175378400000,2037;8171;16097
data,1175378400000,2037;9227;16097
data,1175378400000,2037;3955;16097
data,1175378400000,2037;10373;16097
data,1175378400000,2037;11715;16097
data,1175378400000,2038;6825;16097
data,1175378400000,2038;8445;16097
data,1177970400000,2038;2462;16097
data,1177970400000,2038;1989;16098
data,1177970400000,2038;6062;16098
data,1177970400000,2038;8297;16098
data,1177970400000,2038;2470;16098
data,1177970400000,2038;7616;16098
data,1177970400000,2038;11925;16098
data,1177970400000,2038;5708;16098
data,1177970400000,2038;6899;16098
data,1177970400000,2038;11277;16098
data,1177970400000,2038;2335;16098
data,1177970400000,2038;1545;16098
data,1180648800000,2038;8680;16098
data,1180648800000,2038;548;16098
data,1180648800000,2038;639;16098
data,1180648800000,2038;3647;16098
data,1180648800000,2038;4509;16098
data,1180648800000,2038;174;16099
data,1180648800000,2038;8794;16099
data,1180648800000,2038;2034;16099
data,1180648800000,2038;4038;16099
data,1180648800000,2038;4509;16099
data,1180648800000,2038;373;16099
data,1180648800000,2038;5889;16099
data,1180648800000,2038;2575;16099
data,1180648800000,2038;3726;16099
data,1180648800000,2038;11923;16099
data,1180648800000,2038;11152;16099
data,1180648800000,2038;7857;16099
data,1180648800000,2038;7700;16099
data,1180648800000,2038;5453;16099
data,1180648800000,2038;2336;16099
data,1180648800000,2038;4190;16099
data,1180648800000,2038;6714;16099
data,1180648800000,2038;2559;16099
data,1180648800000,2038;1681;16099
data,1180648800000,2038;1567;16099
data,1180648800000,2038;6537;16099
data,1180648800000,2038;1778;16100
data,1180648800000,2038;879;16100
data,1180648800000,2038;3816;16100
data,1180648800000,2038;8798;16100
data,1180648800000,2038;11442;16100
data,1180648800000,2038;12341;16100
data,1180648800000,2038;2147;16100
data,1183240800000,2038;6410;16100
data,1183240800000,2038;7260;16100
data,1183240800000,2038;3251;16100
data,1183240800000,2038;2615;16100
data,1183240800000,2038;6592;16100
data,1183240800000,2038;2623;16100
data,1183240800000,2038;11252;16101
data,1183240800000,2038;10690;16101
data,1183240800000,2038;1485;16101
data,1183240800000,2038;11206;16101
data,1183240800000,2038;4238;16101
data,1183240800000,2038;5453;16101
data,1183240800000,2038;10532;16102
data,1183240800000,2038;11252;16103
data,1183240800000,2038;5838;16104
data,1183240800000,2038;9223;16104
data,1183240800000,2038;11289;16105
data,1183240800000,2039;4579;16106
data,1183240800000,2039;6279;16106
data,1183240800000,2039;4320;16107
data,1188597600000,2039;25;16107
data,1191189600000,2039;2585;16107
data,1191189600000,2039;5453;16107
data,1193871600000,2039;7731;16107
data,1193871600000,2039;5713;16107
data,1204326000000,2039;7344;16107
data,1204326000000,2039;631;16107
data,1204326000000,2039;4128;16107
data,1204326000000,2039;3134;16107
data,1204326000000,2040;1921;16108
data,1204326000000,2040;460;16108
data,1204326000000,2040;1273;16109
data,1204326000000,2040;11008;16109
data,1204326000000,2040;1587;16109
data,1204326000000,2040;2034;16109
data,1204326000000,2040;5790;16110
data,1204326000000,2040;8973;16111
data,1204326000000,2040;12016;16111
data,1204326000000,2040;7758;16111
data,1204326000000,2040;2336;16111
data,1204326000000,2040;2072;16112
data,1204326000000,2040;1796;16112
data,1204326000000,2040;5031;16112
data,1204326000000,2040;3378;16112
data,1204326000000,2040;86;16112
data,1204326000000,2040;4742;16112
data,1204326000000,2040;6824;16113
data,1204326000000,2041;11708;16114
data,1204326000000,2041;7183;16115
data,1204326000000,2041;6116;16115
data,1204326000000,2041;3849;16116
data,1204326000000,2041;10416;16116
data,1204326000000,2041;4229;16116
data,1204326000000,2041;6781;16116
data,1204326000000,2041;8582;16116
data,1204326000000,2041;2349;16117
data,1204326000000,2041;1063;16118
data,1204326000000,2041;8629;16119
data,1204326000000,2041;5539;16120
data,1204326000000,2041;7868;16120
data,1204326000000,2041;6206;16120
data,1204326000000,2041;890;16121
data,1204326000000,2041;887;16122
data,1204326000000,2041;8775;16123
data,1204326000000,2041;6051;16123
data,1204326000000,2041;296;16123
data,1204326000000,2041;3782;16124
data,1204326000000,2041;4418;16124
data,1204326000000,2041;6534;16124
data,1204326000000,2041;3238;16125
data,1204326000000,2041;6428;16125
data,1204326000000,2041;9742;16125
data,1207000800000,2041;4153;16125
data,1207000800000,2041;3290;16125
data,1207000800000,2041;2892;16125
data,1207000800000,2042;1796;16125
data,1207000800000,2042;12341;16125
data,1207000800000,2042;5178;16125
data,1207000800000,2042;11274;16125
data,1209592800000,2042;5438;16125
data,1209592800000,2042;9908;16125
data,1209592800000,2042;10327;16125
data,1209592800000,2042;7081;16125
data,1212271200000,2042;10787;16125
data,1212271200000,2042;4418;16125
data,1212271200000,2042;5409;16125
data,1212271200000,2042;1297;16125
data,1212271200000,2043;1341;16125
data,1212271200000,2043;6739;16125
data,1212271200000,2043;8709;16125
data,1212271200000,2043;7358;16126
data,1212271200000,2043;95;16126
data,1212271200000,2043;8232;16126
data,1212271200000,2043;1343;16126
data,1212271200000,2043;7694;16126
data,1212271200000,2043;8812;16127
data,1212271200000,2043;11594;16127
data,1212271200000,2043;12419;16127
data,1212271200000,2043;1515;16127
data,1212271200000,2043;224;16128
data,1212271200000,2043;4479;16128
data,1212271200000,2043;8514;16128
data,1214863200000,2043;2665;16128
data,1214863200000,2044;7082;16128
data,1214863200000,2044;4524;16129
data,1214863200000,2044;4725;16129
data,1214863200000,2044;2275;16129
data,1214863200000,2044;2563;16130
data,1214863200000,2044;5369;16130
data,1214863200000,2044;5086;16130
data,1214863200000,2044;1545;16130
data,1217541600000,2044;3028;16130
data,1217541600000,2044;7574;16130
data,1217541600000,2044;10548;16130
data,1217541600000,2044;1341;16130
data,1217541600000,2044;2665;16130
data,1217541600000,2044;1587;16130
data,1220220000000,2044;9261;16130
data,1222812000000,2044;2640;16130
data,1222812000000,2044;3955;16130
data,1228086000000,2044;11126;16130
data,1228086000000,2044;10499;16130
data,1228086000000,2044;11252;16131
data,1228086000000,2044;12059;16131
data,1228086000000,2044;2891;16131
data,1228086000000,2044;10111;16131
data,1228086000000,2045;10703;16131
data,1228086000000,2045;6324;16131
data,1228086000000,2045;11566;16131
data,1228086000000,2045;11697;16131
data,1228086000000,2045;10880;16131
data,1230764400000,2045;1664;16131
data,1233442800000,2045;6660;16131
data,1233442800000,2045;11577;16131
data,1235862000000,2045;2857;16132
data,1235862000000,2045;10947;16132
data,1235862000000,2045;320;16133
data,1235862000000,2045;1856;16133
data,1235862000000,2045;6592;16133
data,1235862000000,2045;8734;16133
data,1235862000000,2045;2559;16133
data,1238536800000,2045;11548;16133
data,1238536800000,2046;11697;16133
data,1238536800000,2046;5218;16133
data,1238536800000,2046;2034;16133
data,1238536800000,2046;7340;16133
data,1238536800000,2046;11594;16133
data,1238536800000,2046;3764;16133
data,1238536800000,2046;5119;16133
data,1238536800000,2046;1030;16133
data,1238536800000,2046;1130;16134
data,1238536800000,2046;10947;16134
data,1238536800000,2046;10550;16134
data,1238536800000,2046;7327;16135
data,1251756000000,2046;2718;16135
data,1251756000000,2046;2400;16135
data,1259622000000,2046;2294;16135
data,1259622000000,2046;4508;16135
data,1262300400000,2046;1806;16135
data,1262300400000,2046;9538;16135
data,1262300400000,2046;3521;16135
data,1264978800000,2046;8640;16135
data,1272664800000,2046;1827;16135
data,1272664800000,2046;4775;16135
data,1275343200000,2046;12389;16135
data,1275343200000,2046;78;16135
data,1275343200000,2046;5535;16135
data,1277935200000,2046;9138;16135
data,1277935200000,2046;2451;16135
data,1277935200000,2046;1025;16135
data,1207000800000,2046;7033;16135
data,1207000800000,2046;8975;16135
data,1207000800000,2046;5023;16135
data,1207000800000,2046;8219;16135
data,1207000800000,2046;2937;16135
data,1207000800000,2046;3305;16135
data,1207000800000,2046;1645;16135
data,1207000800000,2046;5967;16135
data,1207000800000,2046;356;16135
data,1207000800000,2046;9776;16135
data,1207000800000,2046;10327;16135
data,1207000800000,2046;9465;16135
data,1207000800000,2046;9818;16135
data,1207000800000,2046;504;16135
data,1207000800000,2047;7703;16135
data,1209592800000,2047;12038;16135
data,1209592800000,2047;10796;16135
data,1209592800000,2047;8691;16136
data,1235862000000,2047;2454;16136
data,1209592800000,2047;7915;16136
data,1209592800000,2047;8450;16136
data,1209592800000,2047;8459;16136
data,1209592800000,2047;2843;16136
data,1212271200000,2047;9939;16136
data,1212271200000,2047;8895;16136
data,1212271200000,2047;1414;16137
data,1212271200000,2047;2135;16137
data,1212271200000,2047;776;16137
data,1212271200000,2047;3610;16137
data,1212271200000,2047;109;16138
data,1212271200000,2047;6482;16138
data,1212271200000,2047;5817;16138
data,1212271200000,2047;9626;16138
data,1212271200000,2047;10891;16139
data,1212271200000,2047;2637;16139
data,1212271200000,2047;4295;16139
data,1133391600000,2047;6505;16139
data,1172703600000,2047;6409;16139
data,1172703600000,2047;2874;16139
data,1172703600000,2048;3445;16139
data,1172703600000,2048;2427;16139
data,1172703600000,2048;8101;16139
data,1172703600000,2048;1748;16139
data,1172703600000,2048;9885;16139
data,1172703600000,2048;740;16139
data,1172703600000,2048;8674;16139
data,1172703600000,2048;7224;16139
data,1175378400000,2048;6822;16139
data,1180648800000,2048;10546;16139
data,1196463600000,2048;5358;16139
data,1201820400000,2048;8100;16139
data,1220220000000,2048;6224;16139
data,1222812000000,2048;6739;16139
data,1262300400000,2048;1645;16139
data,1264978800000,2048;6999;16139
data,1264978800000,2048;1075;16139
data,1264978800000,2048;1544;16139
data,1267398000000,2048;228;16139
data,1267398000000,2048;3830;16139
data,1267398000000,2048;12210;16139
data,1267398000000,2048;3814;16139
data,1267398000000,2048;3266;16139
data,1267398000000,2048;215;16139
data,1267398000000,2048;2174;16139
data,1267398000000,2048;7156;16139
data,1267398000000,2048;2240;16139
data,1267398000000,2048;10098;16139
data,1267398000000,2048;2383;16139
data,1270072800000,2048;11077;16139
data,1270072800000,2048;9211;16139
data,1270072800000,2048;3516;16139
data,1270072800000,2048;3682;16139
data,1270072800000,2048;1184;16139
data,1270072800000,2048;5239;16139
data,1270072800000,2048;1884;16139
data,1270072800000,2048;2344;16139
data,1270072800000,2048;6112;16139
data,1270072800000,2048;1279;16139
data,1270072800000,2048;7983;16139
data,1270072800000,2048;93;16139
data,1270072800000,2048;5819;16139
data,1270072800000,2048;2826;16139
data,1270072800000,2048;8394;16139
data,1270072800000,2048;10656;16139
data,1270072800000,2048;3669;16139
data,1270072800000,2048;2197;16139
data,1270072800000,2048;11127;16139
data,1270072800000,2048;11032;16139
data,1270072800000,2048;3846;16139
data,1270072800000,2048;12486;16139
data,1270072800000,2048;8240;16139
data,1270072800000,2048;5955;16139
data,1270072800000,2048;1829;16139
data,1270072800000,2048;4228;16139
data,1270072800000,2048;6372;16139
data,1272664800000,2048;7447;16139
data,1272664800000,2048;1806;16139
data,1272664800000,2048;6322;16139
data,1272664800000,2048;6755;16139
data,1275343200000,2049;2704;16139
data,1275343200000,2049;2339;16139
data,1275343200000,2049;9793;16139
data,1275343200000,2049;12056;16139
data,1275343200000,2049;2962;16139
data,1275343200000,2049;12256;16139
data,1275343200000,2049;7153;16139
data,1275343200000,2049;7145;16139
data,1275343200000,2049;828;16139
data,1275343200000,2049;7417;16139
data,1275343200000,2050;7865;16139
data,1275343200000,2050;10761;16139
data,1275343200000,2050;787;16139
data,1275343200000,2050;1350;16139
data,1275343200000,2050;8198;16139
data,1275343200000,2050;8967;16139
data,1275343200000,2050;7875;16139
data,1277935200000,2050;715;16139
data,1277935200000,2050;8086;16139
data,1277935200000,2050;5230;16139
