New Run at  07/14/2017 15:39:43
, Time, RandomReward; N_LinUCBReward; 
data,1199142000000,1112;4138;10104
data,1201820400000,1112;4184;10104
data,1201820400000,1112;5312;10104
data,1204326000000,1112;4825;10104
data,1204326000000,1112;3233;10104
data,1207000800000,1112;10963;10104
data,1207000800000,1112;802;10105
data,1207000800000,1112;2912;10105
data,1207000800000,1112;9476;10105
data,1212271200000,1112;802;10106
data,1214863200000,1112;8457;10106
data,1214863200000,1112;7492;10106
data,1214863200000,1112;10204;10106
data,1214863200000,1112;3683;10106
data,1214863200000,1112;3475;10106
data,1214863200000,1112;11607;10106
data,1214863200000,1112;9155;10106
data,1214863200000,1112;10484;10106
data,1214863200000,1112;11913;10106
data,1217541600000,1112;4190;10106
data,1217541600000,1112;3652;10107
data,1220220000000,1112;11594;10107
data,1222812000000,1112;8955;10107
data,1222812000000,1112;2785;10107
data,1233442800000,1112;11095;10107
data,1283292000000,1112;2785;10107
data,1170284400000,1112;11641;10107
data,1170284400000,1112;5471;10108
data,1170284400000,1112;386;10108
data,1170284400000,1112;5674;10109
data,1170284400000,1112;12362;10109
data,1170284400000,1112;10311;10109
data,1170284400000,1112;9693;10109
data,1170284400000,1112;10276;10109
data,1170284400000,1112;6912;10109
data,1170284400000,1112;3512;10110
data,1170284400000,1112;5535;10110
data,1170284400000,1112;3430;10110
data,1170284400000,1112;11566;10110
data,1170284400000,1112;7183;10110
data,1170284400000,1112;2269;10110
data,1170284400000,1112;1315;10111
data,1170284400000,1112;4637;10111
data,1170284400000,1112;6285;10111
data,1170284400000,1112;11813;10112
data,1170284400000,1112;10517;10112
data,1170284400000,1112;9763;10113
data,1170284400000,1112;2346;10113
data,1170284400000,1113;12471;10113
data,1170284400000,1113;309;10113
data,1170284400000,1113;629;10113
data,1170284400000,1113;2794;10113
data,1170284400000,1113;11693;10113
data,1170284400000,1113;7895;10113
data,1170284400000,1113;4424;10113
data,1170284400000,1113;8255;10113
data,1170284400000,1114;3557;10113
data,1170284400000,1115;1308;10113
data,1170284400000,1115;9567;10113
data,1170284400000,1115;5526;10113
data,1170284400000,1115;2279;10113
data,1170284400000,1115;4705;10113
data,1170284400000,1115;4585;10113
data,1170284400000,1115;916;10113
data,1170284400000,1115;10382;10113
data,1170284400000,1115;4362;10113
data,1170284400000,1115;10000;10113
data,1170284400000,1115;5753;10113
data,1170284400000,1115;1369;10113
data,1170284400000,1115;1187;10113
data,1170284400000,1115;8535;10113
data,1170284400000,1115;5991;10113
data,1170284400000,1115;11308;10113
data,1170284400000,1115;7561;10114
data,1172703600000,1115;12119;10114
data,1172703600000,1115;11622;10114
data,1172703600000,1115;7445;10114
data,1172703600000,1115;12433;10114
data,1172703600000,1115;9615;10114
data,1172703600000,1115;12096;10114
data,1172703600000,1115;12481;10114
data,1172703600000,1116;11145;10114
data,1172703600000,1116;7498;10115
data,1172703600000,1116;4091;10115
data,1172703600000,1116;1543;10116
data,1172703600000,1116;7812;10116
data,1172703600000,1117;11410;10117
data,1172703600000,1117;9125;10117
data,1172703600000,1117;7001;10117
data,1172703600000,1117;2535;10117
data,1172703600000,1117;3616;10117
data,1172703600000,1117;11492;10117
data,1172703600000,1117;8132;10117
data,1172703600000,1117;294;10117
data,1172703600000,1118;5834;10117
data,1172703600000,1118;9819;10117
data,1172703600000,1118;6359;10118
data,1172703600000,1118;12433;10118
data,1172703600000,1118;712;10118
data,1172703600000,1118;8216;10118
data,1172703600000,1118;564;10118
data,1172703600000,1118;5943;10118
data,1172703600000,1118;210;10118
data,1172703600000,1119;11964;10118
data,1172703600000,1119;8635;10118
data,1172703600000,1119;5966;10118
data,1172703600000,1119;7766;10118
data,1172703600000,1119;12275;10118
data,1172703600000,1119;80;10119
data,1172703600000,1119;5022;10120
data,1172703600000,1119;11541;10120
data,1172703600000,1119;3511;10121
data,1172703600000,1119;6464;10121
data,1172703600000,1119;8024;10121
data,1172703600000,1119;661;10121
data,1172703600000,1119;5045;10121
data,1172703600000,1119;11961;10121
data,1172703600000,1119;2938;10121
data,1172703600000,1119;1983;10122
data,1172703600000,1119;10000;10122
data,1172703600000,1119;7076;10122
data,1172703600000,1119;12248;10122
data,1172703600000,1119;12119;10122
data,1172703600000,1119;7065;10122
data,1172703600000,1119;2312;10123
data,1172703600000,1119;6431;10124
data,1172703600000,1119;8211;10124
data,1172703600000,1119;3737;10124
data,1172703600000,1119;12119;10124
data,1172703600000,1119;5805;10125
data,1172703600000,1119;11243;10125
data,1172703600000,1119;6000;10125
data,1172703600000,1119;1817;10125
data,1172703600000,1119;1291;10125
data,1172703600000,1119;1983;10126
data,1172703600000,1119;1111;10126
data,1172703600000,1119;12256;10126
data,1172703600000,1119;3262;10126
data,1172703600000,1119;869;10126
data,1172703600000,1119;7439;10127
data,1172703600000,1119;4194;10127
data,1172703600000,1119;715;10127
data,1172703600000,1119;6353;10128
data,1172703600000,1119;8093;10128
data,1172703600000,1119;1291;10128
data,1172703600000,1119;10141;10128
data,1172703600000,1119;12030;10128
data,1172703600000,1119;4416;10128
data,1172703600000,1119;11965;10128
data,1172703600000,1119;10361;10129
data,1172703600000,1119;353;10129
data,1172703600000,1119;7971;10129
data,1172703600000,1120;10165;10129
data,1172703600000,1120;5943;10129
data,1172703600000,1120;1214;10129
data,1172703600000,1120;10383;10129
data,1172703600000,1120;3459;10129
data,1175378400000,1120;10196;10129
data,1175378400000,1120;6387;10129
data,1175378400000,1120;9475;10129
data,1175378400000,1120;12267;10129
data,1175378400000,1120;12002;10129
data,1175378400000,1120;3521;10129
data,1175378400000,1120;4696;10129
data,1175378400000,1120;2238;10129
data,1175378400000,1120;11720;10130
data,1175378400000,1120;9780;10130
data,1175378400000,1120;9825;10130
data,1175378400000,1120;352;10130
data,1175378400000,1120;8418;10130
data,1175378400000,1120;9837;10131
data,1175378400000,1121;1744;10132
data,1175378400000,1121;6720;10132
data,1175378400000,1121;7754;10133
data,1177970400000,1121;6491;10133
data,1177970400000,1121;2315;10133
data,1177970400000,1121;5146;10133
data,1177970400000,1121;591;10133
data,1177970400000,1121;11931;10133
data,1177970400000,1121;246;10133
data,1177970400000,1121;10810;10133
data,1177970400000,1121;707;10133
data,1177970400000,1121;2770;10133
data,1177970400000,1121;8634;10133
data,1177970400000,1121;146;10133
data,1177970400000,1121;7084;10133
data,1177970400000,1121;355;10133
data,1177970400000,1121;7495;10134
data,1177970400000,1121;146;10134
data,1177970400000,1121;10034;10135
data,1177970400000,1121;12079;10135
data,1177970400000,1121;7766;10135
data,1177970400000,1121;11605;10136
data,1177970400000,1121;3334;10137
data,1177970400000,1121;6647;10137
data,1177970400000,1121;146;10137
data,1177970400000,1121;8087;10138
data,1177970400000,1121;4933;10139
data,1177970400000,1121;9210;10139
data,1177970400000,1121;943;10139
data,1177970400000,1121;11415;10139
data,1177970400000,1121;2111;10139
data,1177970400000,1121;11650;10139
data,1177970400000,1121;10413;10139
data,1177970400000,1121;9543;10139
data,1177970400000,1121;10768;10139
data,1177970400000,1121;6820;10140
data,1177970400000,1121;3755;10140
data,1177970400000,1121;516;10141
data,1177970400000,1121;3755;10141
data,1177970400000,1121;1350;10141
data,1177970400000,1121;11698;10141
data,1177970400000,1121;11970;10141
data,1177970400000,1121;1104;10141
data,1177970400000,1121;2828;10141
data,1177970400000,1121;274;10141
data,1177970400000,1121;12109;10141
data,1177970400000,1121;11665;10141
data,1177970400000,1121;10827;10141
data,1177970400000,1122;486;10141
data,1177970400000,1122;8502;10141
data,1177970400000,1122;7716;10141
data,1177970400000,1122;3882;10141
data,1177970400000,1122;1302;10141
data,1177970400000,1122;11674;10141
data,1177970400000,1122;389;10141
data,1177970400000,1122;11703;10141
data,1177970400000,1122;10885;10141
data,1177970400000,1122;566;10141
data,1177970400000,1122;1058;10142
data,1177970400000,1122;9763;10143
data,1177970400000,1123;7610;10144
data,1177970400000,1123;5872;10144
data,1177970400000,1123;7185;10144
data,1177970400000,1123;4484;10144
data,1177970400000,1123;2589;10145
data,1177970400000,1123;12340;10146
data,1177970400000,1123;7813;10146
data,1177970400000,1123;5856;10147
data,1177970400000,1123;5481;10147
data,1177970400000,1123;9567;10147
data,1177970400000,1123;11078;10148
data,1177970400000,1123;9835;10148
data,1177970400000,1124;3653;10148
data,1177970400000,1124;1689;10148
data,1177970400000,1124;9716;10148
data,1177970400000,1124;3033;10148
data,1177970400000,1124;11201;10148
data,1177970400000,1124;10894;10148
data,1177970400000,1124;5022;10149
data,1177970400000,1124;713;10149
data,1177970400000,1124;4252;10149
data,1177970400000,1124;11970;10149
data,1177970400000,1124;1332;10150
data,1177970400000,1124;7168;10150
data,1177970400000,1124;4599;10150
data,1177970400000,1124;6552;10150
data,1177970400000,1124;5054;10151
data,1177970400000,1124;10413;10151
data,1177970400000,1125;10382;10151
data,1177970400000,1125;12275;10151
data,1177970400000,1125;5779;10152
data,1177970400000,1125;1285;10153
data,1180648800000,1125;923;10154
data,1180648800000,1125;11708;10155
data,1180648800000,1125;11262;10156
data,1180648800000,1126;7230;10157
data,1180648800000,1126;689;10157
data,1180648800000,1126;1147;10158
data,1180648800000,1126;1577;10158
data,1180648800000,1126;6480;10158
data,1180648800000,1126;11679;10158
data,1180648800000,1126;5762;10158
data,1180648800000,1126;1058;10159
data,1180648800000,1126;543;10159
data,1180648800000,1126;10776;10160
data,1180648800000,1126;7492;10160
data,1180648800000,1126;11720;10161
data,1180648800000,1126;7231;10162
data,1180648800000,1126;6589;10162
data,1180648800000,1126;7084;10162
data,1180648800000,1126;396;10163
data,1180648800000,1126;12322;10163
data,1180648800000,1126;223;10163
data,1180648800000,1126;4252;10163
data,1180648800000,1126;11149;10163
data,1180648800000,1126;1397;10163
data,1180648800000,1126;7737;10164
data,1180648800000,1126;2457;10165
data,1180648800000,1126;9471;10165
data,1180648800000,1126;4788;10165
data,1180648800000,1126;11251;10165
data,1180648800000,1126;9347;10166
data,1180648800000,1126;3951;10167
data,1180648800000,1126;2111;10167
data,1180648800000,1126;2794;10167
data,1180648800000,1126;1949;10168
data,1180648800000,1126;7076;10168
data,1180648800000,1126;778;10169
data,1180648800000,1126;5043;10169
data,1180648800000,1126;4962;10169
data,1180648800000,1126;8985;10170
data,1180648800000,1126;8665;10170
data,1180648800000,1126;9888;10171
data,1180648800000,1126;4416;10171
data,1180648800000,1126;6912;10171
data,1180648800000,1126;4055;10171
data,1180648800000,1126;11965;10171
data,1180648800000,1126;8920;10171
data,1180648800000,1126;2589;10172
data,1180648800000,1127;6201;10172
data,1180648800000,1128;6343;10172
data,1180648800000,1128;7958;10172
data,1180648800000,1128;3262;10172
data,1180648800000,1128;249;10172
data,1180648800000,1128;10760;10172
data,1180648800000,1128;413;10172
data,1180648800000,1128;420;10172
data,1180648800000,1128;156;10172
data,1180648800000,1128;12280;10173
data,1180648800000,1128;12102;10173
data,1180648800000,1128;1621;10174
data,1180648800000,1128;3755;10174
data,1180648800000,1128;1187;10174
data,1180648800000,1129;244;10174
data,1180648800000,1129;4069;10174
data,1180648800000,1129;1564;10174
data,1180648800000,1129;11784;10174
data,1180648800000,1129;2993;10174
data,1180648800000,1129;6020;10175
data,1180648800000,1129;3737;10175
data,1180648800000,1129;8015;10175
data,1180648800000,1129;9280;10175
data,1180648800000,1129;7498;10176
data,1180648800000,1129;1564;10176
data,1180648800000,1129;10225;10176
data,1180648800000,1129;8009;10176
data,1180648800000,1129;3000;10177
data,1180648800000,1129;8024;10177
data,1180648800000,1129;12079;10177
data,1180648800000,1130;12055;10177
data,1180648800000,1130;6353;10178
data,1180648800000,1130;11872;10178
data,1180648800000,1130;11554;10179
data,1180648800000,1130;356;10179
data,1180648800000,1130;5169;10179
data,1180648800000,1130;1895;10179
data,1180648800000,1130;244;10179
data,1180648800000,1130;386;10179
data,1180648800000,1130;312;10179
data,1180648800000,1130;2487;10179
data,1180648800000,1130;780;10179
data,1180648800000,1130;8851;10179
data,1180648800000,1130;7541;10179
data,1180648800000,1130;1369;10179
data,1180648800000,1130;4597;10179
data,1180648800000,1130;256;10179
data,1180648800000,1130;7082;10179
data,1180648800000,1130;1763;10180
data,1180648800000,1130;306;10181
data,1180648800000,1130;916;10181
data,1180648800000,1130;10040;10181
data,1180648800000,1130;2341;10182
data,1180648800000,1130;5760;10182
data,1180648800000,1131;7561;10183
data,1180648800000,1131;11952;10183
data,1180648800000,1131;12079;10183
data,1180648800000,1131;11978;10183
data,1180648800000,1131;8312;10183
data,1180648800000,1131;11249;10183
data,1180648800000,1131;1349;10183
data,1180648800000,1131;6566;10183
data,1180648800000,1131;7230;10184
data,1180648800000,1131;3727;10184
data,1180648800000,1131;12470;10185
data,1180648800000,1131;5674;10186
data,1180648800000,1131;4700;10187
data,1180648800000,1131;9763;10188
data,1180648800000,1131;7610;10189
data,1180648800000,1131;9682;10189
data,1180648800000,1132;9558;10189
data,1180648800000,1132;12378;10189
data,1180648800000,1132;873;10189
data,1180648800000,1132;1621;10190
data,1180648800000,1132;5674;10191
data,1180648800000,1132;8139;10191
data,1180648800000,1132;4962;10191
data,1180648800000,1132;1680;10191
data,1180648800000,1133;9352;10191
data,1180648800000,1133;10587;10191
data,1180648800000,1133;6411;10192
data,1180648800000,1133;3416;10192
data,1180648800000,1133;8062;10192
data,1180648800000,1133;12206;10192
data,1180648800000,1133;4536;10192
data,1180648800000,1133;9567;10192
data,1180648800000,1133;9682;10192
data,1180648800000,1133;12184;10192
data,1180648800000,1133;9243;10192
data,1180648800000,1133;1808;10192
data,1180648800000,1133;3673;10193
data,1180648800000,1133;9190;10193
data,1180648800000,1133;739;10193
data,1180648800000,1133;6823;10194
data,1180648800000,1133;2924;10194
data,1180648800000,1133;7971;10194
data,1180648800000,1133;2938;10194
data,1180648800000,1133;7117;10195
data,1180648800000,1133;3882;10195
data,1180648800000,1133;10756;10195
data,1180648800000,1133;2487;10195
data,1180648800000,1134;728;10195
data,1180648800000,1134;383;10195
data,1180648800000,1134;11078;10196
data,1180648800000,1134;10925;10197
data,1180648800000,1134;5760;10197
data,1180648800000,1134;6020;10198
data,1180648800000,1134;11657;10198
data,1180648800000,1134;2269;10198
data,1180648800000,1134;1701;10198
data,1180648800000,1134;5763;10198
data,1180648800000,1134;1920;10198
data,1180648800000,1134;11927;10198
data,1180648800000,1134;3334;10199
data,1180648800000,1134;10288;10199
data,1180648800000,1134;10361;10200
data,1180648800000,1134;11116;10201
data,1180648800000,1134;3411;10201
data,1180648800000,1134;10894;10201
data,1180648800000,1134;12374;10202
data,1180648800000,1134;11008;10202
data,1180648800000,1134;6722;10202
data,1180648800000,1135;3664;10202
data,1180648800000,1135;2236;10203
data,1180648800000,1136;1265;10204
data,1180648800000,1136;3696;10204
data,1180648800000,1136;3094;10204
data,1180648800000,1137;8418;10204
data,1180648800000,1137;2840;10204
data,1180648800000,1137;5314;10205
data,1180648800000,1137;2350;10206
data,1180648800000,1137;2565;10207
data,1180648800000,1137;4058;10207
data,1180648800000,1137;2127;10208
data,1180648800000,1137;9217;10208
data,1180648800000,1137;6622;10209
data,1180648800000,1137;9422;10210
data,1180648800000,1137;5025;10210
data,1180648800000,1137;9437;10211
data,1180648800000,1137;9616;10211
data,1180648800000,1137;318;10211
data,1180648800000,1137;11645;10212
data,1180648800000,1138;513;10212
data,1180648800000,1138;7785;10212
data,1180648800000,1138;8576;10213
data,1180648800000,1138;10401;10213
data,1180648800000,1138;8248;10214
data,1180648800000,1138;11078;10215
data,1180648800000,1138;8952;10215
data,1180648800000,1138;11970;10215
data,1180648800000,1138;7626;10215
data,1180648800000,1138;12374;10216
data,1180648800000,1138;11699;10217
data,1180648800000,1138;7561;10218
data,1180648800000,1138;2536;10218
data,1180648800000,1138;1421;10219
data,1180648800000,1138;5893;10219
data,1180648800000,1138;12381;10219
data,1180648800000,1138;11670;10219
data,1180648800000,1138;8233;10220
data,1180648800000,1138;1214;10220
data,1180648800000,1138;4890;10221
data,1180648800000,1139;2345;10221
data,1180648800000,1139;3416;10221
data,1180648800000,1139;479;10221
data,1180648800000,1139;12481;10221
data,1180648800000,1139;5716;10222
data,1180648800000,1139;2136;10223
data,1180648800000,1139;5835;10223
data,1180648800000,1139;5294;10224
data,1180648800000,1139;2395;10225
data,1180648800000,1139;2553;10225
data,1180648800000,1139;1274;10226
data,1180648800000,1139;5729;10226
data,1180648800000,1139;3127;10226
data,1180648800000,1139;7343;10226
data,1180648800000,1139;10308;10227
data,1180648800000,1139;633;10227
data,1180648800000,1139;8952;10227
data,1180648800000,1139;4813;10227
data,1180648800000,1140;255;10227
data,1180648800000,1140;11346;10228
data,1180648800000,1140;3459;10228
data,1180648800000,1140;7664;10229
data,1180648800000,1140;1853;10229
data,1180648800000,1140;1577;10229
data,1180648800000,1140;11201;10229
data,1180648800000,1140;11745;10230
data,1180648800000,1140;11573;10231
data,1180648800000,1140;8492;10231
data,1180648800000,1140;11573;10232
data,1180648800000,1140;3099;10233
data,1180648800000,1140;11970;10233
data,1180648800000,1140;4536;10233
data,1180648800000,1140;8683;10234
data,1180648800000,1140;210;10234
data,1180648800000,1140;8470;10234
data,1180648800000,1140;2114;10234
data,1180648800000,1140;4069;10234
data,1180648800000,1140;8980;10234
data,1180648800000,1140;5251;10234
data,1180648800000,1140;1778;10234
data,1180648800000,1140;10000;10234
data,1180648800000,1140;8374;10234
data,1180648800000,1140;9781;10234
data,1180648800000,1140;8211;10234
data,1180648800000,1140;7813;10234
data,1180648800000,1140;10810;10234
data,1180648800000,1140;12030;10234
data,1180648800000,1140;10981;10235
data,1180648800000,1140;3547;10236
data,1180648800000,1140;7343;10236
data,1180648800000,1141;8983;10236
data,1180648800000,1141;9763;10237
data,1180648800000,1141;9176;10237
data,1180648800000,1141;11694;10238
data,1180648800000,1141;6022;10239
data,1180648800000,1141;5062;10239
data,1180648800000,1141;2050;10239
data,1180648800000,1141;10861;10239
data,1180648800000,1141;9989;10239
data,1180648800000,1141;1291;10239
data,1180648800000,1141;5181;10239
data,1180648800000,1141;3235;10239
data,1180648800000,1141;10049;10239
data,1180648800000,1141;32;10240
data,1180648800000,1141;1172;10241
data,1180648800000,1141;6588;10242
data,1180648800000,1141;6705;10242
data,1180648800000,1142;7164;10242
data,1180648800000,1142;12055;10242
data,1180648800000,1142;5893;10242
data,1180648800000,1142;8857;10242
data,1180648800000,1142;3244;10243
data,1180648800000,1142;11806;10243
data,1180648800000,1142;5552;10243
data,1180648800000,1142;6038;10244
data,1180648800000,1142;2487;10244
data,1180648800000,1142;11970;10244
data,1183240800000,1142;10263;10245
data,1183240800000,1142;249;10245
data,1183240800000,1142;11844;10245
data,1183240800000,1142;7806;10245
data,1183240800000,1142;10421;10245
data,1183240800000,1142;11366;10246
data,1183240800000,1142;4745;10246
data,1183240800000,1142;6353;10247
data,1183240800000,1142;4458;10247
data,1183240800000,1142;10450;10247
data,1183240800000,1142;203;10247
data,1183240800000,1142;3401;10247
data,1183240800000,1142;6131;10247
data,1183240800000,1142;5232;10247
data,1183240800000,1142;4676;10247
data,1183240800000,1142;3345;10248
data,1183240800000,1142;11201;10248
data,1183240800000,1142;4313;10248
data,1183240800000,1142;1320;10248
data,1183240800000,1142;2938;10248
data,1183240800000,1142;6665;10248
data,1183240800000,1142;1951;10248
data,1183240800000,1142;7065;10248
data,1183240800000,1142;11078;10249
data,1183240800000,1142;7775;10250
data,1183240800000,1142;9897;10250
data,1183240800000,1142;6705;10250
data,1183240800000,1142;5178;10250
data,1183240800000,1142;2256;10250
data,1183240800000,1142;8151;10250
data,1183240800000,1142;2086;10250
data,1183240800000,1142;1422;10250
data,1183240800000,1142;2487;10250
data,1183240800000,1142;11387;10250
data,1183240800000,1142;5912;10250
data,1183240800000,1142;4914;10250
data,1183240800000,1142;11605;10251
data,1183240800000,1142;8540;10251
data,1183240800000,1142;605;10252
data,1183240800000,1142;471;10252
data,1183240800000,1142;2483;10252
data,1183240800000,1142;2844;10253
data,1183240800000,1142;3250;10253
data,1183240800000,1142;7523;10254
data,1183240800000,1143;12206;10254
data,1183240800000,1143;9352;10254
data,1183240800000,1143;2353;10254
data,1183240800000,1143;6722;10254
data,1183240800000,1143;331;10254
data,1183240800000,1143;1464;10254
data,1183240800000,1143;2069;10254
data,1183240800000,1143;12149;10254
data,1183240800000,1143;7515;10254
data,1183240800000,1143;244;10254
data,1183240800000,1143;5535;10254
data,1183240800000,1143;6679;10254
data,1183240800000,1143;11353;10254
data,1183240800000,1143;12385;10254
data,1183240800000,1143;648;10254
data,1183240800000,1143;3406;10255
data,1183240800000,1143;5630;10256
data,1183240800000,1143;12272;10257
data,1183240800000,1143;5674;10258
data,1183240800000,1143;8374;10258
data,1183240800000,1143;5609;10258
data,1183240800000,1143;10707;10258
data,1183240800000,1143;1327;10258
data,1183240800000,1143;10979;10258
data,1183240800000,1143;1691;10259
data,1183240800000,1143;7147;10259
data,1183240800000,1144;3151;10260
data,1183240800000,1144;5181;10260
data,1183240800000,1144;12267;10260
data,1183240800000,1144;7460;10260
data,1183240800000,1144;9704;10261
data,1183240800000,1144;9676;10261
data,1183240800000,1144;4069;10261
data,1183240800000,1144;4817;10261
data,1183240800000,1144;9749;10261
data,1183240800000,1144;8933;10262
data,1183240800000,1144;11930;10262
data,1183240800000,1144;12076;10263
data,1183240800000,1144;11907;10263
data,1183240800000,1144;8293;10263
data,1183240800000,1144;2828;10263
data,1183240800000,1145;7515;10263
data,1183240800000,1145;3512;10264
data,1183240800000,1145;11965;10264
data,1183240800000,1145;5022;10265
data,1183240800000,1145;7737;10266
data,1183240800000,1145;73;10267
data,1183240800000,1145;2662;10267
data,1183240800000,1145;11573;10268
data,1183240800000,1145;4886;10268
data,1183240800000,1145;7230;10269
data,1183240800000,1145;1803;10269
data,1183240800000,1145;7793;10269
data,1183240800000,1145;1320;10269
data,1183240800000,1145;11650;10269
data,1183240800000,1145;7886;10269
data,1183240800000,1145;9317;10270
data,1183240800000,1145;11605;10271
data,1183240800000,1145;1597;10272
data,1183240800000,1145;7222;10273
data,1183240800000,1145;6456;10274
data,1183240800000,1145;3285;10274
data,1183240800000,1145;609;10275
data,1183240800000,1145;10964;10275
data,1183240800000,1145;4553;10276
data,1183240800000,1145;6705;10276
data,1183240800000,1145;6301;10277
data,1183240800000,1145;10361;10278
data,1183240800000,1145;5085;10278
data,1183240800000,1145;8216;10278
data,1183240800000,1145;347;10279
data,1183240800000,1145;11860;10279
data,1183240800000,1145;1835;10279
data,1183240800000,1145;11965;10279
data,1183240800000,1146;2134;10280
data,1183240800000,1146;246;10280
data,1183240800000,1146;7088;10281
data,1183240800000,1146;888;10282
data,1183240800000,1146;6233;10282
data,1183240800000,1146;9151;10282
data,1183240800000,1146;1034;10282
data,1183240800000,1146;4170;10282
data,1183240800000,1146;4962;10282
data,1183240800000,1146;3085;10283
data,1183240800000,1146;8530;10283
data,1183240800000,1146;11573;10284
data,1183240800000,1146;6464;10284
data,1183240800000,1146;5630;10285
data,1183240800000,1146;1673;10285
data,1183240800000,1146;7643;10285
data,1183240800000,1146;7912;10285
data,1183240800000,1146;3100;10286
data,1185919200000,1146;9983;10286
data,1191189600000,1146;1895;10286
data,1191189600000,1146;8187;10286
data,1193871600000,1146;5192;10286
data,1193871600000,1146;916;10286
data,1193871600000,1146;3727;10286
data,1196463600000,1146;10376;10287
data,1196463600000,1146;7343;10287
data,1196463600000,1146;80;10288
data,1201820400000,1146;1406;10289
data,1209592800000,1146;9317;10290
data,1209592800000,1146;6574;10290
data,1209592800000,1146;9567;10290
data,1209592800000,1146;3579;10290
data,1212271200000,1146;1008;10291
data,1212271200000,1146;1498;10291
data,1212271200000,1146;8354;10291
data,1212271200000,1146;4813;10291
data,1212271200000,1146;8011;10292
data,1214863200000,1146;1983;10293
data,1214863200000,1146;12487;10293
data,1214863200000,1146;10239;10294
data,1214863200000,1146;5301;10295
data,1214863200000,1146;12319;10295
data,1214863200000,1146;210;10295
data,1214863200000,1146;244;10295
data,1214863200000,1146;11169;10295
data,1214863200000,1146;4522;10295
data,1214863200000,1146;506;10296
data,1214863200000,1146;1287;10296
data,1214863200000,1146;11806;10296
data,1214863200000,1146;3652;10296
data,1214863200000,1146;6525;10296
data,1214863200000,1146;80;10297
data,1214863200000,1146;8535;10297
data,1214863200000,1146;7692;10297
data,1214863200000,1146;7744;10297
data,1214863200000,1146;256;10297
data,1214863200000,1146;3823;10298
data,1214863200000,1146;10376;10299
data,1214863200000,1146;7206;10299
data,1214863200000,1146;5366;10300
data,1214863200000,1146;2272;10300
data,1214863200000,1146;3511;10301
data,1214863200000,1146;6525;10301
data,1214863200000,1146;9557;10302
data,1214863200000,1146;12127;10302
data,1214863200000,1146;7570;10302
data,1214863200000,1146;3512;10303
data,1214863200000,1146;2662;10303
data,1214863200000,1146;8104;10304
data,1214863200000,1146;277;10305
data,1214863200000,1146;12499;10305
data,1214863200000,1146;9682;10305
data,1214863200000,1146;10861;10305
data,1214863200000,1146;3681;10305
data,1214863200000,1146;5241;10306
data,1214863200000,1146;8952;10306
data,1214863200000,1146;203;10306
data,1214863200000,1146;7588;10306
data,1214863200000,1146;10208;10306
data,1214863200000,1146;9078;10306
data,1217541600000,1146;8009;10306
data,1217541600000,1146;4327;10307
data,1217541600000,1146;4074;10307
data,1217541600000,1146;7548;10307
data,1217541600000,1146;10856;10308
data,1217541600000,1146;4979;10308
data,1217541600000,1146;1528;10309
data,1217541600000,1146;10208;10309
data,1217541600000,1146;9494;10309
data,1217541600000,1146;6229;10309
data,1217541600000,1146;7472;10310
data,1217541600000,1146;3692;10310
data,1217541600000,1146;5213;10311
data,1217541600000,1146;4165;10312
data,1217541600000,1146;3127;10312
data,1217541600000,1146;389;10312
data,1217541600000,1146;8211;10312
data,1217541600000,1146;1965;10312
data,1217541600000,1146;4200;10313
data,1217541600000,1146;4170;10313
data,1217541600000,1146;8435;10314
data,1217541600000,1146;4745;10314
data,1217541600000,1146;0;10315
data,1217541600000,1146;7140;10315
data,1217541600000,1147;322;10316
data,1217541600000,1147;5645;10317
data,1217541600000,1147;6302;10317
data,1217541600000,1147;5762;10317
data,1217541600000,1147;4330;10317
data,1217541600000,1147;8788;10317
data,1217541600000,1147;5930;10317
data,1217541600000,1147;1205;10318
data,1217541600000,1148;6940;10319
data,1217541600000,1148;10804;10320
data,1217541600000,1148;8941;10320
data,1217541600000,1148;8637;10321
data,1217541600000,1148;10602;10322
data,1217541600000,1148;3134;10323
data,1217541600000,1148;2196;10324
data,1217541600000,1148;757;10325
data,1217541600000,1148;1933;10326
data,1217541600000,1148;7001;10326
data,1217541600000,1148;2101;10326
data,1217541600000,1148;6922;10327
data,1220220000000,1148;8293;10327
data,1220220000000,1148;2174;10327
data,1222812000000,1148;8407;10327
data,1222812000000,1148;10622;10327
data,1233442800000,1148;9498;10327
data,1233442800000,1149;1422;10327
data,1233442800000,1149;7076;10327
data,1233442800000,1149;4073;10327
data,1233442800000,1149;9141;10328
data,1233442800000,1150;11965;10328
data,1233442800000,1150;5602;10328
data,1233442800000,1150;1895;10328
data,1233442800000,1150;11970;10328
data,1233442800000,1150;131;10328
data,1233442800000,1150;256;10328
data,1233442800000,1150;1689;10328
data,1233442800000,1150;890;10328
data,1233442800000,1150;5166;10328
data,1233442800000,1150;5762;10328
data,1233442800000,1150;683;10328
data,1233442800000,1150;11902;10328
data,1233442800000,1150;1397;10328
data,1233442800000,1150;10779;10328
data,1233442800000,1150;18;10328
data,1233442800000,1150;4831;10328
data,1233442800000,1150;1951;10328
data,1233442800000,1150;3293;10328
data,1233442800000,1150;8407;10328
data,1235862000000,1150;5377;10329
data,1235862000000,1150;2269;10329
data,1235862000000,1150;4149;10330
data,1238536800000,1150;10787;10330
data,1238536800000,1150;11035;10331
data,1238536800000,1150;3698;10331
data,1238536800000,1150;12085;10331
