New Run at  07/14/2017 15:42:10
, Time, RandomReward; Master_ActiveReward; 
data,1201820400000,1198;9417;10063
data,1201820400000,1198;9167;10064
data,1201820400000,1198;11085;10065
data,1204326000000,1198;11669;10066
data,1204326000000,1198;7258;10066
data,1204326000000,1198;11769;10066
data,1204326000000,1198;10864;10066
data,1204326000000,1198;5377;10067
data,1204326000000,1198;49;10068
data,1204326000000,1198;2677;10069
data,1204326000000,1198;7311;10070
data,1207000800000,1198;10174;10071
data,1207000800000,1198;10102;10072
data,1207000800000,1198;873;10073
data,1207000800000,1198;7060;10073
data,1207000800000,1198;11041;10073
data,1207000800000,1198;4833;10073
data,1207000800000,1198;1865;10074
data,1207000800000,1198;5459;10074
data,1207000800000,1198;299;10074
data,1207000800000,1198;3047;10075
data,1207000800000,1198;6631;10075
data,1207000800000,1198;12021;10075
data,1207000800000,1198;5120;10076
data,1207000800000,1198;3763;10076
data,1207000800000,1198;5384;10076
data,1207000800000,1198;6169;10076
data,1207000800000,1199;1840;10076
data,1207000800000,1200;9726;10077
data,1207000800000,1200;1841;10078
data,1207000800000,1200;7837;10079
data,1207000800000,1200;10850;10079
data,1207000800000,1200;8719;10079
data,1209592800000,1200;8973;10080
data,1209592800000,1200;4334;10081
data,1209592800000,1200;3858;10082
data,1209592800000,1200;6411;10083
data,1209592800000,1200;8099;10083
data,1209592800000,1200;9723;10084
data,1209592800000,1200;2160;10085
data,1209592800000,1200;6477;10086
data,1209592800000,1200;8026;10086
data,1209592800000,1200;6386;10086
data,1209592800000,1200;11032;10086
data,1209592800000,1200;12274;10087
data,1212271200000,1200;10196;10088
data,1212271200000,1200;1414;10088
data,1212271200000,1200;1646;10088
data,1212271200000,1200;4813;10089
data,1212271200000,1200;306;10090
data,1214863200000,1200;2106;10091
data,1214863200000,1200;10949;10092
data,1214863200000,1200;8092;10092
data,1214863200000,1200;3858;10093
data,1214863200000,1200;4817;10093
data,1214863200000,1200;6598;10094
data,1214863200000,1200;5069;10094
data,1214863200000,1200;9251;10094
data,1214863200000,1200;7391;10094
data,1214863200000,1200;5366;10095
data,1214863200000,1200;203;10096
data,1214863200000,1200;4149;10097
data,1214863200000,1200;8093;10098
data,1217541600000,1200;347;10099
data,1217541600000,1200;3345;10099
data,1220220000000,1200;5801;10100
data,1220220000000,1200;8042;10100
data,1220220000000,1200;4171;10101
data,1220220000000,1200;3355;10102
data,1220220000000,1200;8521;10103
data,1220220000000,1200;5659;10104
data,1220220000000,1200;11780;10105
data,1220220000000,1200;995;10106
data,1220220000000,1200;1422;10107
data,1220220000000,1200;9809;10107
data,1222812000000,1200;3474;10108
data,1222812000000,1200;10121;10109
data,1222812000000,1200;11851;10109
data,1222812000000,1200;4064;10109
data,1222812000000,1200;9676;10110
data,1222812000000,1200;660;10111
data,1222812000000,1201;2672;10112
data,1222812000000,1201;6201;10112
data,1222812000000,1201;8892;10113
data,1222812000000,1201;10386;10113
data,1222812000000,1201;7297;10114
data,1222812000000,1201;9830;10115
data,1222812000000,1201;3487;10116
data,1222812000000,1201;1464;10117
data,1222812000000,1201;4287;10118
data,1222812000000,1201;9035;10118
data,1222812000000,1201;4615;10119
data,1222812000000,1201;6175;10119
data,1222812000000,1201;10442;10119
data,1222812000000,1201;8890;10120
data,1222812000000,1201;412;10121
data,1222812000000,1201;4662;10121
data,1222812000000,1201;281;10122
data,1222812000000,1201;673;10123
data,1222812000000,1201;4414;10124
data,1222812000000,1201;683;10125
data,1222812000000,1201;9903;10126
data,1222812000000,1201;5423;10126
data,1225494000000,1201;4275;10127
data,1225494000000,1201;1833;10128
data,1225494000000,1201;5764;10129
data,1225494000000,1201;6561;10129
data,1225494000000,1201;6186;10130
data,1228086000000,1201;1624;10131
data,1228086000000,1201;910;10132
data,1228086000000,1201;1159;10133
data,1230764400000,1201;11851;10133
data,1230764400000,1201;8859;10134
data,1230764400000,1201;4206;10134
data,1233442800000,1201;6126;10135
data,1233442800000,1201;6062;10136
data,1233442800000,1201;3904;10136
data,1233442800000,1201;2388;10137
data,1233442800000,1201;3233;10137
data,1233442800000,1201;108;10138
data,1235862000000,1201;10816;10138
data,1235862000000,1201;6845;10139
data,1238536800000,1201;3561;10140
data,1238536800000,1201;5692;10140
data,1238536800000,1201;2087;10141
data,1241128800000,1201;7654;10141
data,1241128800000,1201;8506;10142
data,1241128800000,1201;28;10142
data,1243807200000,1201;5861;10142
data,1243807200000,1201;5866;10143
data,1246399200000,1201;9938;10144
data,1246399200000,1201;9148;10145
data,1246399200000,1201;7675;10146
data,1246399200000,1201;5725;10146
data,1246399200000,1201;5371;10146
data,1246399200000,1201;4477;10147
data,1246399200000,1201;3905;10148
data,1246399200000,1201;11907;10148
data,1246399200000,1201;5166;10149
data,1249077600000,1202;2207;10150
data,1249077600000,1202;6575;10151
data,1249077600000,1202;2571;10152
data,1249077600000,1202;5092;10153
data,1249077600000,1202;6803;10153
data,1249077600000,1202;11908;10153
data,1249077600000,1202;1691;10154
data,1249077600000,1202;4247;10155
data,1251756000000,1202;5370;10156
data,1251756000000,1202;1137;10156
data,1251756000000,1202;11079;10157
data,1251756000000,1202;2591;10158
data,1251756000000,1202;5251;10159
data,1251756000000,1202;4914;10160
data,1251756000000,1202;2134;10160
data,1257030000000,1202;12378;10161
data,1257030000000,1202;1173;10161
data,1257030000000,1202;9721;10161
data,1264978800000,1202;6386;10161
data,1267398000000,1202;10981;10161
data,1267398000000,1202;11041;10161
data,1267398000000,1202;31;10162
data,1280613600000,1202;11079;10163
data,1283292000000,1202;8026;10163
data,1283292000000,1202;2111;10163
data,1283292000000,1202;2048;10164
data,1283292000000,1202;5943;10164
data,1283292000000,1202;3122;10165
data,1285884000000,1202;10791;10166
data,1285884000000,1202;1815;10167
data,1285884000000,1202;2677;10168
data,1288566000000,1202;7306;10169
data,1291158000000,1202;1313;10169
data,1293836400000,1202;2994;10169
data,1293836400000,1202;4439;10169
data,1293836400000,1202;2808;10170
data,1293836400000,1202;1059;10171
data,1298934000000,1202;8394;10171
data,1298934000000,1203;11851;10171
data,1304605790730,1203;7060;10171
data,1296514800000,1203;1916;10171
data,1296514800000,1203;1848;10171
data,1296514800000,1203;5948;10171
data,1296514800000,1203;2150;10171
data,1296514800000,1203;6587;10171
data,1296514800000,1203;12292;10171
data,1296514800000,1203;4099;10171
data,1296514800000,1203;1715;10171
data,1296514800000,1204;10871;10172
data,1296514800000,1204;997;10172
data,1296514800000,1204;9276;10172
data,1296514800000,1204;6301;10173
data,1296514800000,1204;10181;10173
data,1296514800000,1204;3341;10173
data,1298934000000,1204;9;10174
data,1298934000000,1204;6301;10175
data,1298934000000,1204;701;10176
data,1298934000000,1204;1696;10176
data,1298934000000,1204;7325;10176
data,1298934000000,1204;1841;10177
data,1304605840218,1204;11769;10178
data,1304605840236,1204;12021;10178
data,1304605840207,1204;3345;10179
data,1304605840914,1204;10224;10180
data,1304605841306,1204;4064;10180
data,1304605842134,1204;1945;10180
data,1304605842902,1204;9421;10180
data,1304605842115,1204;10861;10180
data,1304605842524,1204;10981;10180
data,1304605842149,1204;11605;10180
data,1304605843408,1204;10938;10180
data,1304605843394,1204;4477;10180
data,1304605843448,1204;3563;10180
data,1304605843466,1204;9843;10180
data,1304605843437,1204;3553;10180
data,1304605843423,1204;2982;10180
data,1304605846871,1204;10276;10180
data,1304605846849,1204;12391;10180
data,1304605846338,1204;8724;10180
data,1304605846316,1204;6707;10180
data,1304605847340,1204;3345;10181
data,1304605851287,1204;11643;10181
data,1304605852797,1204;4334;10181
data,1304605852239,1204;12440;10181
data,1304605852273,1204;1449;10181
data,1304605852224,1204;10043;10181
data,1304605852257,1204;1896;10181
data,1304605852815,1204;109;10181
data,1304605852192,1204;10519;10181
data,1304605852785,1204;8933;10181
data,1304605852206,1204;4429;10181
data,1304605853676,1204;3848;10181
data,1304605855592,1204;8739;10181
data,1304605856521,1205;3981;10181
data,1304605856101,1205;11366;10181
data,1304605856135,1205;7112;10181
data,1304605856120,1205;7088;10181
data,1304605857951,1205;8307;10181
data,1304605857900,1205;1628;10181
data,1304605857867,1205;920;10181
data,1304605857767,1205;8491;10181
data,1304605857885,1205;1907;10181
data,1304605857967,1205;1865;10181
data,1304605857833,1205;7926;10181
data,1304605857818,1205;1691;10181
data,1304605857747,1205;12307;10181
data,1304605857852,1205;5571;10181
data,1304605857933,1205;1912;10181
data,1304605857800,1205;9560;10181
data,1304605857985,1205;3299;10181
data,1304605857918,1205;1137;10181
data,1304605858000,1205;11411;10181
data,1304605859365,1205;4171;10181
data,1304605859350,1205;5985;10181
data,1304605859383,1205;11970;10181
data,1304605859398,1205;2946;10181
data,1304605859217,1205;3345;10182
data,1304605859283,1205;1065;10182
data,1304605859265,1205;6678;10182
data,1304605859299,1205;8431;10182
data,1304605859332,1205;2662;10182
data,1304605859232,1205;8057;10182
data,1304605859317,1205;5943;10183
data,1304605859200,1205;4962;10184
data,1304605859998,1205;1285;10184
data,1304605859250,1205;418;10184
data,1304605861707,1205;5947;10184
data,1304605862678,1205;7865;10184
data,1304605862646,1205;2134;10184
data,1304605864731,1205;9536;10184
data,1304605865410,1205;11813;10184
data,1304605865425,1205;7965;10184
data,1167606000000,1205;8011;10184
data,1167606000000,1205;5469;10184
data,1167606000000,1205;335;10184
data,1167606000000,1205;8951;10184
data,1167606000000,1205;12104;10184
data,1167606000000,1205;353;10184
data,1167606000000,1205;3131;10184
data,1167606000000,1205;5856;10184
data,1167606000000,1206;7150;10184
data,1170284400000,1206;3568;10184
data,1170284400000,1206;796;10184
data,1170284400000,1206;1657;10184
data,1170284400000,1206;10752;10184
data,1170284400000,1206;2593;10184
data,1170284400000,1206;11282;10184
data,1170284400000,1206;569;10184
data,1172703600000,1206;6116;10184
data,1172703600000,1206;2222;10184
data,1172703600000,1206;8150;10184
data,1172703600000,1206;12182;10184
data,1172703600000,1206;6143;10184
data,1172703600000,1206;6770;10184
data,1180648800000,1206;1583;10184
data,1185919200000,1206;2394;10184
data,1185919200000,1206;4972;10184
data,1185919200000,1206;335;10184
data,1191189600000,1206;7399;10184
data,1199142000000,1206;2522;10184
data,1220220000000,1206;4445;10184
data,1228086000000,1206;8622;10184
data,1230764400000,1206;4921;10184
data,1238536800000,1206;1048;10184
data,1238536800000,1206;5756;10184
data,1238536800000,1206;1392;10184
data,1238536800000,1206;7340;10184
data,1238536800000,1206;8572;10184
data,1238536800000,1206;9496;10184
data,1241128800000,1206;79;10184
data,1241128800000,1206;4669;10184
data,1241128800000,1207;6750;10184
data,1241128800000,1207;8255;10184
data,1241128800000,1207;6366;10184
data,1241128800000,1207;10286;10184
data,1243807200000,1207;4656;10184
data,1243807200000,1207;4658;10184
data,1243807200000,1207;12190;10184
data,1243807200000,1207;7774;10184
data,1246399200000,1207;2081;10184
data,1264978800000,1207;10290;10184
data,1267398000000,1207;2559;10184
data,1267398000000,1207;7256;10184
data,1304605904495,1207;6510;10184
data,1164927600000,1207;1525;10184
data,1164927600000,1207;3615;10184
data,1164927600000,1207;3768;10184
data,1164927600000,1207;11362;10184
data,1164927600000,1207;9341;10184
data,1164927600000,1207;9157;10184
data,1164927600000,1207;4428;10184
data,1164927600000,1207;7214;10184
data,1164927600000,1207;9213;10184
data,1164927600000,1207;9048;10184
data,1164927600000,1207;1588;10184
data,1164927600000,1208;345;10184
data,1164927600000,1208;4932;10184
data,1164927600000,1208;4058;10184
data,1164927600000,1208;10453;10184
data,1164927600000,1208;323;10185
data,1172703600000,1208;819;10185
data,1175378400000,1208;6902;10185
data,1175378400000,1208;4313;10185
data,1177970400000,1208;323;10186
data,1177970400000,1208;4190;10186
data,1177970400000,1208;1083;10186
data,1177970400000,1209;6537;10187
data,1183240800000,1209;89;10187
data,1183240800000,1209;6411;10187
data,1183240800000,1209;825;10188
data,1183240800000,1209;1265;10189
data,1183240800000,1209;4170;10189
data,1183240800000,1209;1696;10190
data,1185919200000,1209;2097;10190
data,1191189600000,1209;444;10190
data,1191189600000,1209;3119;10190
data,1191189600000,1209;5450;10190
data,1191189600000,1209;516;10190
data,1191189600000,1209;7754;10190
data,1196463600000,1209;4010;10190
data,1196463600000,1209;6889;10190
data,1199142000000,1209;7938;10190
data,1199142000000,1209;684;10190
data,1199142000000,1209;12;10190
data,1199142000000,1209;3453;10190
data,1199142000000,1209;11213;10190
data,1199142000000,1209;4371;10190
data,1201820400000,1209;3682;10190
data,1201820400000,1209;6644;10191
data,1201820400000,1209;4344;10191
data,1201820400000,1209;1569;10191
data,1201820400000,1209;9030;10191
data,1204326000000,1209;2663;10191
data,1204326000000,1209;3537;10191
data,1230764400000,1209;8426;10191
data,1233442800000,1209;7397;10191
data,1235862000000,1209;10625;10191
data,1235862000000,1209;2135;10191
data,1238536800000,1209;2353;10191
data,1241128800000,1209;4135;10191
data,1241128800000,1209;5022;10192
data,1246399200000,1209;12272;10193
data,1254348000000,1209;5729;10193
data,1254348000000,1209;3442;10194
data,1217541600000,1209;1321;10194
data,1217541600000,1209;3737;10194
data,1217541600000,1209;7023;10194
data,1217541600000,1209;7625;10194
data,1217541600000,1209;354;10194
data,1217541600000,1209;352;10194
data,1217541600000,1209;5770;10194
data,1217541600000,1209;2663;10194
data,1217541600000,1209;6232;10195
data,1217541600000,1209;1062;10195
data,1217541600000,1210;3713;10196
data,1217541600000,1210;11053;10196
data,1217541600000,1210;12239;10196
data,1217541600000,1210;9921;10196
data,1217541600000,1210;12362;10196
data,1217541600000,1210;1092;10196
data,1217541600000,1210;10266;10196
data,1217541600000,1210;11945;10197
data,1217541600000,1210;8577;10197
data,1217541600000,1210;11147;10197
data,1217541600000,1211;3312;10198
data,1217541600000,1211;2780;10198
data,1217541600000,1211;11736;10198
data,1217541600000,1211;3144;10198
data,1217541600000,1211;3713;10199
data,1217541600000,1211;3818;10199
data,1217541600000,1211;11984;10200
data,1217541600000,1211;3026;10200
data,1217541600000,1211;8885;10200
data,1217541600000,1211;755;10200
data,1217541600000,1211;5540;10201
data,1217541600000,1211;606;10201
data,1217541600000,1211;7052;10201
data,1217541600000,1211;3664;10201
data,1217541600000,1211;79;10201
data,1217541600000,1211;311;10202
data,1217541600000,1211;3110;10203
data,1217541600000,1211;713;10203
data,1217541600000,1211;7808;10203
data,1217541600000,1211;12023;10203
data,1217541600000,1211;3823;10203
data,1217541600000,1211;9782;10203
data,1217541600000,1211;7400;10203
data,1217541600000,1211;6695;10203
data,1217541600000,1211;11053;10203
data,1217541600000,1211;4036;10203
data,1217541600000,1211;1044;10204
data,1217541600000,1211;8595;10204
data,1217541600000,1211;10853;10204
data,1217541600000,1211;6666;10204
data,1217541600000,1211;5381;10204
data,1217541600000,1211;8636;10204
data,1217541600000,1211;1321;10204
data,1217541600000,1211;3094;10204
data,1217541600000,1211;6661;10205
data,1217541600000,1211;6743;10205
data,1217541600000,1211;10846;10205
data,1217541600000,1211;596;10206
data,1217541600000,1211;1684;10206
data,1217541600000,1211;7625;10206
data,1217541600000,1211;12186;10206
data,1217541600000,1211;591;10206
data,1217541600000,1211;10841;10206
data,1217541600000,1211;6182;10206
data,1217541600000,1211;9415;10207
data,1217541600000,1211;5071;10207
data,1217541600000,1211;7614;10207
data,1217541600000,1211;4045;10208
data,1217541600000,1211;3965;10209
data,1217541600000,1211;5656;10210
data,1217541600000,1211;2192;10210
data,1217541600000,1211;3243;10211
data,1217541600000,1211;8922;10212
data,1217541600000,1211;6359;10213
data,1217541600000,1211;8417;10213
data,1217541600000,1211;8696;10214
data,1217541600000,1211;9637;10215
data,1217541600000,1211;11582;10215
data,1217541600000,1211;769;10216
data,1220220000000,1212;1731;10216
data,1220220000000,1212;1147;10216
data,1220220000000,1212;9415;10217
data,1220220000000,1212;3248;10217
data,1220220000000,1212;6609;10217
data,1220220000000,1212;2924;10217
data,1220220000000,1212;5931;10218
data,1220220000000,1212;9451;10218
data,1220220000000,1212;5767;10218
data,1220220000000,1212;1284;10218
data,1220220000000,1212;593;10218
data,1220220000000,1212;5576;10218
data,1220220000000,1212;10414;10218
data,1220220000000,1212;5071;10218
data,1220220000000,1212;9361;10219
data,1220220000000,1212;4829;10219
data,1220220000000,1212;12283;10219
data,1220220000000,1212;6356;10219
data,1220220000000,1212;5450;10219
data,1220220000000,1212;4690;10219
data,1222812000000,1212;310;10219
data,1222812000000,1213;6521;10219
data,1225494000000,1213;10949;10219
data,1225494000000,1213;755;10219
data,1225494000000,1213;5936;10219
data,1225494000000,1213;1928;10219
data,1225494000000,1213;5615;10220
data,1225494000000,1213;9764;10220
data,1225494000000,1213;11765;10221
data,1225494000000,1213;1453;10221
data,1228086000000,1213;2080;10222
data,1243807200000,1213;4215;10222
data,1243807200000,1213;11599;10222
data,1243807200000,1213;11147;10222
data,1243807200000,1213;3713;10223
data,1243807200000,1213;10034;10223
data,1243807200000,1213;8473;10223
data,1243807200000,1213;4044;10223
data,1243807200000,1213;11650;10223
data,1243807200000,1213;4443;10224
data,1243807200000,1213;1493;10224
data,1243807200000,1213;669;10225
data,1243807200000,1213;2359;10225
data,1243807200000,1213;6015;10225
data,1243807200000,1213;9133;10225
data,1243807200000,1213;4885;10226
data,1243807200000,1213;7777;10226
data,1243807200000,1213;3017;10226
data,1243807200000,1213;9174;10226
data,1243807200000,1213;2882;10226
data,1243807200000,1213;8131;10226
data,1243807200000,1213;10413;10226
data,1243807200000,1213;1769;10226
data,1243807200000,1213;10488;10226
data,1243807200000,1213;6666;10226
data,1243807200000,1213;11531;10226
data,1243807200000,1214;12380;10226
data,1243807200000,1214;6137;10226
data,1243807200000,1214;11973;10226
data,1243807200000,1214;8087;10226
data,1243807200000,1214;2866;10226
data,1243807200000,1214;11350;10226
data,1243807200000,1214;8758;10226
data,1243807200000,1214;3888;10226
data,1243807200000,1214;2373;10226
data,1243807200000,1214;4045;10227
data,1243807200000,1214;10438;10227
data,1243807200000,1214;884;10227
data,1243807200000,1214;748;10227
data,1243807200000,1214;9006;10227
data,1243807200000,1214;1516;10227
data,1243807200000,1214;2828;10228
data,1243807200000,1214;10779;10228
data,1243807200000,1214;6447;10228
data,1243807200000,1214;1731;10228
data,1243807200000,1214;3320;10228
data,1243807200000,1214;495;10228
data,1243807200000,1214;5460;10228
data,1246399200000,1214;5869;10228
data,1246399200000,1214;10510;10228
data,1246399200000,1214;4956;10228
data,1246399200000,1214;7149;10228
data,1246399200000,1214;1392;10228
data,1246399200000,1214;1152;10228
data,1246399200000,1214;8636;10228
data,1246399200000,1214;995;10229
data,1246399200000,1214;11415;10229
data,1246399200000,1214;7541;10229
data,1246399200000,1214;6139;10230
data,1246399200000,1214;6323;10230
data,1246399200000,1214;11387;10230
data,1246399200000,1214;5602;10230
data,1246399200000,1214;10737;10230
data,1246399200000,1214;2360;10230
data,1246399200000,1214;7363;10230
data,1246399200000,1214;11856;10231
data,1246399200000,1214;9133;10231
data,1246399200000,1214;8492;10231
data,1246399200000,1214;5668;10232
data,1246399200000,1214;3636;10232
data,1246399200000,1214;9610;10232
data,1246399200000,1214;3593;10232
data,1246399200000,1214;5169;10232
data,1246399200000,1214;6740;10232
data,1246399200000,1214;8983;10233
data,1246399200000,1215;3409;10233
data,1246399200000,1215;1937;10233
data,1246399200000,1215;12520;10233
data,1246399200000,1215;5062;10234
data,1246399200000,1215;2536;10234
data,1246399200000,1216;12303;10235
data,1246399200000,1216;6302;10236
data,1246399200000,1216;9637;10237
data,1246399200000,1216;5368;10237
data,1246399200000,1216;5379;10238
data,1246399200000,1216;1038;10238
data,1254348000000,1216;2801;10239
data,1267398000000,1216;3116;10240
data,1275343200000,1216;6663;10240
data,1275343200000,1216;4007;10240
data,1280613600000,1216;1467;10241
data,1283292000000,1216;7060;10241
data,1154383200000,1216;3135;10241
data,1188597600000,1216;11730;10241
data,1193871600000,1216;1001;10241
data,1196463600000,1216;1241;10241
data,1196463600000,1216;5960;10241
data,1199142000000,1216;4323;10241
data,1199142000000,1216;5856;10241
data,1199142000000,1216;5025;10241
data,1199142000000,1216;6423;10241
data,1199142000000,1216;6023;10241
data,1199142000000,1216;210;10241
data,1199142000000,1216;1694;10241
data,1201820400000,1216;4747;10241
data,1201820400000,1216;3578;10241
data,1201820400000,1216;8117;10241
data,1201820400000,1216;10840;10241
data,1201820400000,1216;5960;10241
data,1201820400000,1216;9956;10241
data,1201820400000,1216;3026;10241
data,1201820400000,1216;7540;10241
data,1201820400000,1216;8121;10241
data,1201820400000,1216;8426;10241
data,1201820400000,1216;595;10241
data,1201820400000,1216;225;10241
data,1201820400000,1216;9548;10241
data,1201820400000,1216;7498;10241
data,1204326000000,1216;7991;10241
data,1204326000000,1216;5856;10241
data,1204326000000,1216;4247;10241
data,1204326000000,1216;11810;10241
data,1204326000000,1216;5234;10241
data,1204326000000,1216;1101;10242
data,1204326000000,1216;258;10242
data,1204326000000,1216;8769;10242
data,1204326000000,1217;691;10242
data,1204326000000,1217;6098;10242
data,1204326000000,1217;899;10242
data,1204326000000,1217;9331;10242
data,1204326000000,1217;8481;10243
data,1204326000000,1217;2253;10243
data,1207000800000,1217;9301;10243
data,1207000800000,1218;5943;10244
data,1207000800000,1218;7052;10244
data,1207000800000,1218;6704;10244
data,1207000800000,1218;5631;10244
data,1207000800000,1218;6907;10244
data,1207000800000,1218;6709;10244
data,1207000800000,1218;1692;10244
data,1207000800000,1218;10410;10244
data,1207000800000,1218;10246;10244
data,1207000800000,1218;10424;10244
data,1207000800000,1218;8024;10244
data,1207000800000,1218;11927;10244
data,1207000800000,1218;323;10244
data,1207000800000,1218;12106;10244
data,1207000800000,1218;3398;10244
data,1207000800000,1218;10267;10244
data,1207000800000,1218;11347;10244
data,1207000800000,1218;3493;10244
data,1207000800000,1218;292;10244
data,1207000800000,1218;10541;10244
data,1207000800000,1218;7026;10244
data,1207000800000,1218;4853;10244
data,1207000800000,1218;5700;10244
data,1209592800000,1218;1517;10244
data,1209592800000,1218;9653;10244
data,1209592800000,1219;7058;10245
data,1209592800000,1219;9465;10245
data,1209592800000,1219;3493;10245
data,1209592800000,1219;225;10245
data,1209592800000,1219;4544;10245
data,1209592800000,1219;5719;10245
data,1209592800000,1219;12097;10245
data,1209592800000,1219;8794;10245
data,1209592800000,1219;7561;10245
data,1209592800000,1219;1036;10245
data,1209592800000,1219;1344;10245
data,1209592800000,1219;5342;10245
data,1209592800000,1219;4293;10245
data,1209592800000,1219;4700;10245
data,1209592800000,1219;8578;10245
data,1209592800000,1219;6790;10245
data,1209592800000,1219;5159;10245
data,1209592800000,1219;11965;10245
data,1209592800000,1219;4747;10245
data,1209592800000,1219;5114;10245
data,1209592800000,1219;6615;10245
data,1209592800000,1219;4527;10245
data,1209592800000,1219;9989;10245
data,1209592800000,1220;4710;10245
data,1209592800000,1220;867;10245
data,1209592800000,1220;8513;10245
data,1209592800000,1220;4568;10245
data,1209592800000,1220;7052;10245
data,1212271200000,1220;9465;10245
data,1212271200000,1220;753;10245
data,1212271200000,1220;10518;10245
data,1212271200000,1220;8280;10245
data,1212271200000,1220;7540;10245
data,1212271200000,1220;3849;10245
data,1212271200000,1220;11810;10245
data,1212271200000,1220;8712;10245
data,1212271200000,1220;5770;10245
data,1212271200000,1220;8777;10245
data,1212271200000,1221;10375;10245
data,1212271200000,1221;8435;10246
data,1212271200000,1221;5169;10246
data,1212271200000,1221;3493;10246
data,1212271200000,1221;6067;10247
data,1212271200000,1221;4663;10247
data,1212271200000,1221;1345;10247
data,1212271200000,1221;7495;10248
data,1212271200000,1221;6020;10249
data,1212271200000,1221;7343;10249
data,1212271200000,1221;516;10249
data,1212271200000,1221;2984;10249
data,1212271200000,1221;3641;10249
data,1212271200000,1221;3695;10249
data,1212271200000,1221;10397;10249
data,1212271200000,1221;4831;10249
data,1212271200000,1221;3547;10250
data,1212271200000,1221;2056;10250
data,1212271200000,1221;7775;10251
data,1214863200000,1221;8896;10251
data,1214863200000,1221;8462;10251
data,1214863200000,1221;3641;10251
data,1214863200000,1221;3695;10251
data,1214863200000,1221;3831;10251
data,1214863200000,1221;9185;10252
data,1214863200000,1221;4355;10252
data,1214863200000,1221;520;10252
data,1214863200000,1221;971;10252
data,1214863200000,1221;444;10252
data,1214863200000,1221;5408;10253
data,1214863200000,1222;11294;10254
data,1214863200000,1222;7345;10254
data,1214863200000,1222;7430;10254
data,1214863200000,1222;6874;10254
data,1214863200000,1222;11657;10254
data,1214863200000,1222;2871;10254
data,1214863200000,1222;12272;10255
data,1214863200000,1222;923;10255
data,1214863200000,1222;4979;10255
data,1214863200000,1222;12433;10255
data,1214863200000,1222;316;10256
data,1214863200000,1222;10484;10256
data,1217541600000,1222;1568;10256
data,1217541600000,1222;802;10256
data,1217541600000,1222;3593;10256
data,1217541600000,1222;3945;10256
data,1217541600000,1222;1785;10256
data,1220220000000,1222;3283;10256
data,1220220000000,1223;7343;10256
data,1220220000000,1223;12149;10256
data,1220220000000,1223;5781;10256
data,1220220000000,1223;1115;10256
data,1220220000000,1223;7694;10256
data,1220220000000,1223;11502;10257
data,1220220000000,1223;6456;10258
data,1220220000000,1223;3512;10259
data,1220220000000,1223;8485;10259
data,1220220000000,1223;3652;10259
data,1220220000000,1223;7841;10259
data,1220220000000,1223;2253;10259
data,1220220000000,1223;10628;10259
data,1220220000000,1223;5947;10259
data,1220220000000,1223;10460;10259
data,1220220000000,1223;612;10259
data,1220220000000,1223;10518;10259
data,1222812000000,1223;2413;10259
data,1222812000000,1223;348;10259
data,1222812000000,1223;348;10259
data,1222812000000,1223;1528;10259
data,1222812000000,1223;12136;10259
data,1222812000000,1223;1344;10259
data,1222812000000,1223;10518;10259
data,1222812000000,1223;4831;10259
data,1222812000000,1223;4808;10259
data,1222812000000,1223;3945;10259
data,1222812000000,1223;4434;10259
data,1222812000000,1223;4933;10259
data,1222812000000,1223;875;10259
data,1222812000000,1223;549;10259
data,1222812000000,1223;11519;10259
data,1222812000000,1223;9706;10259
data,1225494000000,1223;4553;10259
data,1225494000000,1223;1725;10259
data,1230764400000,1223;7507;10259
data,1233442800000,1223;4933;10259
data,1233442800000,1223;3149;10259
data,1233442800000,1223;5358;10259
data,1233442800000,1223;12108;10259
data,1233442800000,1223;11431;10259
data,1233442800000,1223;1075;10259
data,1235862000000,1223;5096;10260
data,1235862000000,1223;2681;10261
data,1235862000000,1223;9813;10261
data,1235862000000,1223;6188;10261
data,1235862000000,1223;4327;10261
data,1235862000000,1223;7111;10261
data,1235862000000,1223;9798;10261
data,1235862000000,1223;6282;10261
data,1235862000000,1223;7679;10261
data,1235862000000,1223;1169;10261
data,1235862000000,1224;2681;10262
data,1238536800000,1224;9763;10262
data,1238536800000,1224;4056;10262
data,1241128800000,1224;7892;10263
data,1241128800000,1225;8640;10263
data,1241128800000,1225;556;10263
data,1241128800000,1225;11698;10264
data,1241128800000,1225;7892;10265
data,1243807200000,1225;11519;10265
data,1243807200000,1225;9919;10265
data,1243807200000,1225;2589;10266
data,1243807200000,1225;1400;10266
data,1243807200000,1225;9351;10266
data,1243807200000,1225;9465;10266
data,1243807200000,1225;5723;10266
data,1243807200000,1225;6470;10266
data,1243807200000,1225;11178;10266
data,1243807200000,1225;6482;10266
data,1243807200000,1225;5469;10266
data,1243807200000,1225;8042;10266
data,1243807200000,1225;1149;10266
data,1243807200000,1225;12085;10266
data,1243807200000,1225;6053;10266
data,1243807200000,1225;8435;10267
data,1243807200000,1225;7321;10268
data,1243807200000,1225;12322;10268
data,1246399200000,1226;8941;10268
data,1246399200000,1226;2049;10268
data,1249077600000,1226;9331;10268
data,1249077600000,1226;7084;10268
data,1254348000000,1226;12481;10268
data,1254348000000,1226;8640;10268
data,1254348000000,1226;9846;10268
data,1254348000000,1226;9703;10268
data,1254348000000,1226;1836;10268
data,1254348000000,1226;3822;10268
data,1254348000000,1226;825;10268
