New Run at  08/03/2017 16:47:53
, Time, RandomReward; M_LinUCBReward; 
data,1283292000000,38;5423;445
data,1283292000000,38;5539;445
data,1283292000000,39;10659;445
data,1283292000000,39;10661;446
data,1283292000000,39;7515;447
data,1283292000000,39;3924;448
data,1283292000000,39;7123;448
data,1283292000000,39;7506;449
data,1283292000000,39;9158;449
data,1283292000000,39;6248;449
data,1283292000000,39;234;449
data,1283292000000,39;9653;450
data,1283292000000,39;1098;450
data,1283292000000,39;466;451
data,1283292000000,39;10343;451
data,1283292000000,39;4924;452
data,1283292000000,39;8201;453
data,1283292000000,39;7367;453
data,1283292000000,39;10595;453
data,1283292000000,39;1603;453
data,1283292000000,39;2458;453
data,1283292000000,39;948;454
data,1283292000000,39;7943;455
data,1283292000000,39;2101;456
data,1283292000000,39;3117;457
data,1283292000000,39;5224;458
data,1283292000000,39;2746;459
data,1283292000000,39;3780;460
data,1283292000000,39;8900;460
data,1283292000000,39;4836;461
data,1283292000000,39;1354;462
data,1283292000000,39;7664;462
data,1283292000000,39;3780;463
data,1283292000000,39;5459;464
data,1283292000000,39;9101;464
data,1283292000000,39;2816;465
data,1285884000000,39;6008;466
data,1285884000000,39;753;467
data,1285884000000,39;10500;467
data,1285884000000,39;4010;468
data,1285884000000,39;8790;469
data,1285884000000,39;7598;470
data,1285884000000,39;1491;471
data,1285884000000,39;2264;471
data,1285884000000,39;3060;472
data,1285884000000,39;6067;473
data,1285884000000,39;8763;474
data,1285884000000,39;3420;475
data,1285884000000,39;2118;475
data,1285884000000,39;612;476
data,1285884000000,39;529;477
data,1285884000000,39;4891;478
data,1285884000000,39;8556;479
data,1285884000000,39;10850;480
data,1285884000000,39;3502;480
data,1285884000000,39;8201;481
data,1285884000000,39;3834;482
data,1285884000000,39;248;483
data,1285884000000,39;1161;483
data,1285884000000,39;2726;483
data,1285884000000,39;10876;483
data,1285884000000,39;4392;484
data,1285884000000,39;5494;485
data,1285884000000,39;1819;486
data,1285884000000,39;5878;487
data,1285884000000,39;6746;487
data,1285884000000,39;2190;488
data,1285884000000,39;5566;489
data,1285884000000,39;248;490
data,1285884000000,39;1929;491
data,1285884000000,39;3041;492
data,1285884000000,39;5566;493
data,1285884000000,39;3746;494
data,1285884000000,39;3199;495
data,1285884000000,39;636;496
data,1285884000000,39;2144;497
data,1285884000000,39;5878;498
data,1285884000000,39;5297;499
data,1285884000000,39;6726;499
data,1285884000000,39;9468;499
data,1285884000000,39;2134;499
data,1285884000000,39;8045;499
data,1285884000000,39;7730;499
data,1285884000000,39;7506;500
data,1285884000000,39;8728;500
data,1285884000000,39;4964;500
data,1285884000000,39;8017;501
data,1285884000000,39;9817;501
data,1285884000000,39;2368;502
data,1285884000000,39;10256;503
data,1285884000000,39;10969;503
data,1285884000000,39;4841;504
data,1285884000000,39;8763;505
data,1285884000000,39;3053;505
data,1285884000000,39;2190;506
data,1285884000000,39;6300;506
data,1285884000000,39;440;507
data,1285884000000,39;1354;508
data,1285884000000,39;3041;509
data,1285884000000,39;1284;509
data,1285884000000,39;2419;509
data,1285884000000,39;5878;510
data,1285884000000,39;3041;511
data,1285884000000,39;7112;512
data,1285884000000,39;8545;512
data,1285884000000,40;8319;513
data,1285884000000,40;10193;514
data,1285884000000,41;6569;515
data,1285884000000,41;5528;515
data,1285884000000,41;4871;516
data,1285884000000,41;5298;516
data,1285884000000,41;10775;516
data,1285884000000,41;11038;517
data,1285884000000,41;7134;518
data,1285884000000,41;9528;518
data,1285884000000,41;7216;519
data,1285884000000,41;8312;520
data,1285884000000,41;2860;521
data,1285884000000,41;916;522
data,1285884000000,41;7134;523
data,1285884000000,41;8669;524
data,1285884000000,41;6317;524
data,1285884000000,41;3854;524
data,1285884000000,41;5311;525
data,1285884000000,41;8201;526
data,1285884000000,41;3700;527
data,1285884000000,41;1353;527
data,1285884000000,41;3140;527
data,1285884000000,41;200;528
data,1285884000000,41;9978;528
data,1285884000000,41;4494;529
data,1285884000000,41;7742;530
data,1285884000000,41;7620;530
data,1285884000000,41;8312;531
data,1285884000000,41;5380;532
data,1285884000000,41;1468;533
data,1285884000000,41;2588;534
data,1285884000000,41;2856;535
data,1285884000000,41;4099;535
data,1285884000000,41;916;536
data,1285884000000,41;8052;537
data,1285884000000,41;5052;538
data,1285884000000,41;5254;538
data,1285884000000,42;2968;539
data,1285884000000,42;7664;539
data,1285884000000,42;3140;539
data,1285884000000,42;4827;540
data,1285884000000,42;4358;541
data,1285884000000,42;786;542
data,1285884000000,42;10256;543
data,1285884000000,42;2632;544
data,1285884000000,42;5892;545
data,1285884000000,42;342;545
data,1285884000000,42;5380;546
data,1288566000000,42;8556;547
data,1288566000000,42;3618;548
data,1288566000000,42;4479;549
data,1288566000000,42;3311;550
data,1288566000000,42;5313;550
data,1288566000000,42;9975;550
data,1288566000000,42;4903;551
data,1288566000000,42;6067;552
data,1288566000000,42;2817;552
data,1288566000000,42;8684;553
data,1288566000000,42;7699;554
data,1288566000000,42;7916;554
data,1288566000000,42;1731;555
data,1288566000000,42;11182;556
data,1288566000000,42;423;557
data,1288566000000,42;3700;558
data,1288566000000,42;248;559
data,1288566000000,42;539;559
data,1288566000000,42;1819;560
data,1288566000000,43;1148;561
data,1288566000000,43;812;562
data,1288566000000,43;876;562
data,1288566000000,43;5380;563
data,1288566000000,43;2458;563
data,1288566000000,43;8454;563
data,1288566000000,43;4241;564
data,1288566000000,43;700;564
data,1288566000000,43;7811;564
data,1288566000000,44;2847;564
data,1288566000000,44;2946;565
data,1288566000000,44;5782;565
data,1288566000000,44;2759;565
data,1288566000000,44;11226;565
data,1288566000000,44;5224;566
data,1288566000000,44;11091;567
data,1288566000000,44;7134;568
data,1288566000000,44;6186;568
data,1288566000000,44;9960;568
data,1288566000000,44;1354;569
data,1288566000000,44;10500;569
data,1288566000000,44;7699;570
data,1288566000000,44;11252;571
data,1288566000000,44;2458;571
data,1288566000000,44;6856;571
data,1288566000000,44;2561;571
data,1288566000000,44;2359;572
data,1288566000000,44;2040;573
data,1288566000000,44;3834;574
data,1288566000000,44;8669;575
data,1288566000000,44;1731;576
data,1288566000000,44;4896;576
data,1288566000000,44;7212;577
data,1288566000000,44;700;577
data,1288566000000,44;1226;577
data,1288566000000,44;2946;578
data,1288566000000,44;6121;578
data,1288566000000,44;3765;579
data,1288566000000,45;10023;580
data,1288566000000,45;11283;581
data,1288566000000,45;8675;581
data,1288566000000,45;3216;582
data,1288566000000,45;4651;582
data,1288566000000,45;8129;582
data,1288566000000,45;948;583
data,1288566000000,46;2190;584
data,1288566000000,46;1032;584
data,1288566000000,46;11305;585
data,1288566000000,46;3437;586
data,1288566000000,46;10289;587
data,1288566000000,46;8682;587
data,1288566000000,46;8669;588
data,1288566000000,46;6128;588
data,1288566000000,46;3775;588
data,1288566000000,46;10125;588
data,1291158000000,46;201;589
data,1291158000000,46;9030;590
data,1291158000000,46;8609;590
data,1291158000000,46;8464;591
data,1291158000000,47;3322;591
data,1291158000000,47;10107;592
data,1291158000000,47;4358;593
data,1291158000000,47;466;594
data,1291158000000,47;7924;595
data,1291158000000,47;10449;596
data,1291158000000,47;6817;597
data,1291158000000,47;8201;598
data,1291158000000,47;7112;599
data,1291158000000,47;5461;600
data,1291158000000,47;11038;601
data,1291158000000,47;9030;602
data,1291158000000,47;3056;603
data,1291158000000,48;3041;604
data,1291158000000,48;2609;605
data,1291158000000,48;10107;606
data,1291158000000,48;6817;607
data,1291158000000,48;8319;608
data,1291158000000,48;2847;608
data,1291158000000,48;5878;609
data,1291158000000,48;6746;609
data,1291158000000,48;7515;610
data,1291158000000,48;1148;611
data,1291158000000,48;3997;611
data,1291158000000,48;7575;611
data,1291158000000,48;8267;611
data,1291158000000,48;4358;612
data,1291158000000,48;505;613
data,1291158000000,48;2368;614
data,1291158000000,48;7134;615
data,1291158000000,48;5566;616
data,1291158000000,48;1363;616
data,1291158000000,48;5396;617
data,1291158000000,48;5518;618
data,1291158000000,48;7699;619
data,1291158000000,48;204;620
data,1291158000000,48;5291;621
data,1291158000000,48;5224;622
data,1291158000000,48;5566;623
data,1291158000000,48;4879;623
data,1291158000000,48;8114;624
data,1291158000000,48;418;624
data,1291158000000,49;2588;625
data,1291158000000,49;8836;625
data,1291158000000,49;4001;626
data,1291158000000,49;3821;626
data,1291158000000,49;5701;627
data,1291158000000,49;6259;627
data,1291158000000,49;5718;627
data,1291158000000,49;9354;627
data,1291158000000,49;5386;627
data,1291158000000,49;2008;628
data,1291158000000,49;6605;629
data,1291158000000,49;5638;630
data,1291158000000,49;7504;630
data,1291158000000,49;6423;630
data,1291158000000,49;2510;631
data,1291158000000,49;11038;632
data,1291158000000,49;3700;633
data,1291158000000,49;6366;634
data,1291158000000,49;8201;635
data,1291158000000,49;3338;636
data,1291158000000,49;68;636
data,1291158000000,49;888;637
data,1293836400000,49;3746;638
data,1293836400000,49;3444;638
data,1293836400000,49;2680;638
data,1293836400000,49;3243;639
data,1293836400000,49;2588;640
data,1293836400000,49;8971;640
data,1293836400000,49;3799;641
data,1293836400000,49;2278;641
data,1293836400000,49;3964;642
data,1293836400000,49;7664;642
data,1293836400000,49;4995;642
data,1293836400000,49;10500;642
data,1293836400000,50;6619;642
data,1293836400000,50;5777;643
data,1293836400000,50;9030;644
data,1293836400000,50;1663;644
data,1293836400000,50;1491;645
data,1293836400000,50;2588;646
data,1293836400000,50;11493;646
data,1293836400000,50;8556;647
data,1293836400000,50;8330;647
data,1293836400000,50;3765;648
data,1293836400000,50;5815;649
data,1293836400000,50;9095;649
data,1293836400000,50;2546;649
data,1293836400000,50;8124;649
data,1296514800000,50;450;649
data,1296514800000,50;4714;649
data,1296514800000,50;10255;649
data,1296514800000,50;3737;650
data,1296514800000,50;8840;650
data,1296514800000,50;1974;650
data,1296514800000,50;11521;651
data,1296514800000,50;8337;652
data,1296514800000,50;10407;652
data,1296514800000,50;776;653
data,1296514800000,50;8685;654
data,1296514800000,50;7664;654
data,1296514800000,50;6405;655
data,1296514800000,50;11537;656
data,1296514800000,50;6008;657
data,1296514800000,50;5665;657
data,1296514800000,50;3163;657
data,1296514800000,50;2393;657
data,1296514800000,50;11493;657
data,1296514800000,50;248;658
data,1296514800000,50;6817;659
data,1296514800000,50;9653;660
data,1296514800000,50;7326;660
data,1296514800000,50;3834;661
data,1296514800000,50;7715;661
data,1296514800000,50;1731;662
data,1296514800000,50;8312;663
data,1296514800000,50;2134;663
data,1296514800000,50;3964;664
data,1296514800000,50;7134;665
data,1296514800000,51;2119;666
data,1296514800000,51;11091;667
data,1296514800000,51;1996;667
data,1296514800000,51;1878;668
data,1296514800000,51;2817;668
data,1296514800000,51;3924;669
data,1296514800000,51;4392;670
data,1296514800000,51;8669;671
data,1296514800000,51;8545;671
data,1296514800000,51;4674;672
data,1296514800000,51;9030;673
data,1296514800000,51;3997;673
data,1296514800000,51;8556;674
data,1296514800000,51;1208;674
data,1296514800000,51;6067;675
data,1296514800000,51;4924;676
data,1296514800000,51;2694;676
data,1296514800000,51;1180;676
data,1296514800000,51;246;676
data,1296514800000,51;1032;676
data,1296514800000,51;1481;677
data,1296514800000,51;11600;678
data,1296514800000,51;3471;679
data,1296514800000,51;2466;680
data,1296514800000,51;4924;681
data,1296514800000,51;3002;682
data,1296514800000,51;2438;683
data,1296514800000,51;4674;684
data,1296514800000,51;4001;685
data,1296514800000,51;8052;686
data,1296514800000,51;8535;687
data,1296514800000,51;10816;687
data,1296514800000,51;8483;688
data,1296514800000,51;11622;688
data,1296514800000,51;8319;689
data,1296514800000,51;6817;690
data,1296514800000,51;4399;690
data,1296514800000,51;708;690
data,1296514800000,51;11634;691
data,1296514800000,51;8685;692
data,1296514800000,51;5518;693
data,1296514800000,51;5029;693
data,1296514800000,51;7591;693
data,1296514800000,51;6728;694
data,1296514800000,51;4179;694
data,1296514800000,51;11646;695
data,1296514800000,51;2521;695
data,1296514800000,51;2856;696
data,1296514800000,51;5596;697
data,1296514800000,51;1797;698
data,1296514800000,51;9653;699
data,1296514800000,51;11650;700
data,1296514800000,51;4524;701
data,1296514800000,51;4258;701
data,1296514800000,51;7076;702
data,1296514800000,51;10752;702
data,1296514800000,51;1620;702
data,1296514800000,51;3181;703
data,1296514800000,51;4714;703
data,1296514800000,51;5854;704
data,1296514800000,51;4494;705
data,1296514800000,51;4613;706
data,1296514800000,51;11676;707
data,1296514800000,51;10099;707
data,1296514800000,51;4540;707
data,1296514800000,51;4225;707
data,1296514800000,51;8114;708
data,1296514800000,51;7253;708
data,1296514800000,51;6067;709
data,1296514800000,51;3002;710
data,1296514800000,51;4674;711
data,1296514800000,51;2359;712
data,1296514800000,51;9095;712
data,1296514800000,51;440;713
data,1296514800000,51;3808;713
data,1296514800000,51;3181;714
data,1296514800000,51;7536;715
data,1298934000000,51;8124;715
data,1298934000000,51;9197;715
data,1298934000000,51;2368;716
data,1298934000000,51;8286;717
data,1298934000000,51;2101;718
data,1298934000000,51;1969;718
data,1298934000000,51;612;719
data,1298934000000,51;3041;720
data,1298934000000,51;10054;720
data,1298934000000,51;2144;721
data,1298934000000,51;8556;722
data,1298934000000,51;6856;722
data,1298934000000,52;5380;723
data,1298934000000,52;6856;723
data,1298934000000,52;1630;724
data,1298934000000,52;4715;724
data,1298934000000,52;8201;725
data,1298934000000,52;4827;726
data,1298934000000,52;4674;727
data,1298934000000,52;5786;727
data,1298934000000,52;1148;728
data,1298934000000,52;9183;729
data,1298934000000,52;6837;730
data,1298934000000,52;11393;730
data,1298934000000,52;5232;730
data,1298934000000,52;7212;731
data,1298934000000,52;5518;732
data,1298934000000,53;3570;733
data,1298934000000,53;2816;734
data,1298934000000,53;5449;735
data,1298934000000,54;8380;736
data,1298934000000,54;4479;737
data,1298934000000,54;10917;737
data,1298934000000,54;6705;737
data,1298934000000,54;612;738
data,1298934000000,54;9183;739
data,1298934000000,54;248;740
data,1298934000000,54;1354;741
data,1298934000000,54;3834;742
data,1298934000000,54;5878;743
data,1298934000000,54;4594;744
data,1298934000000,54;1731;745
data,1298934000000,54;9151;745
data,1298934000000,54;4570;745
data,1298934000000,54;10247;745
data,1298934000000,54;8597;745
data,1298934000000,54;4827;746
data,1298934000000,54;2959;746
data,1298934000000,54;3673;747
data,1298934000000,54;4270;748
data,1298934000000,55;3417;749
data,1298934000000,55;3834;750
data,1298934000000,55;5052;751
data,1298934000000,55;753;752
data,1298934000000,55;5427;753
data,1298934000000,55;2190;754
data,1298934000000,55;10164;755
data,1298934000000,55;4674;756
data,1298934000000,55;8849;756
data,1298934000000,55;7987;757
data,1298934000000,55;3746;758
data,1298934000000,55;5878;759
data,1298934000000,55;5052;760
data,1298934000000,55;7112;761
data,1298934000000,55;4594;762
data,1298934000000,55;8556;763
data,1298934000000,55;7684;764
data,1298934000000,55;776;765
data,1298934000000,55;10012;766
data,1298934000000,55;6009;767
data,1298934000000,55;612;768
data,1298934000000,55;8201;769
data,1298934000000,55;4827;770
data,1298934000000,55;3765;771
data,1298934000000,55;5449;772
data,1298934000000,55;1491;773
data,1298934000000,55;2989;774
data,1298934000000,56;2368;775
data,1298934000000,56;9302;775
data,1298934000000,56;1354;776
data,1298934000000,56;2101;777
data,1298934000000,56;8763;778
data,1298934000000,56;10217;778
data,1298934000000,56;8319;779
data,1298934000000,56;5297;780
data,1298934000000,56;6130;781
data,1298934000000,56;5878;782
data,1298934000000,56;5380;783
data,1298934000000,56;4801;783
data,1298934000000,56;4509;784
data,1298934000000,56;248;785
data,1298934000000,56;753;786
data,1298934000000,56;5638;787
data,1298934000000,56;2989;788
data,1298934000000,56;8201;789
data,1298934000000,56;3570;790
data,1298934000000,56;894;791
data,1298934000000,57;9609;791
data,1298934000000,57;8763;792
data,1298934000000,57;8114;793
data,1298934000000,57;7840;794
data,1298934000000,57;385;795
data,1298934000000,57;10012;796
data,1298934000000,57;5518;797
data,1298934000000,57;6544;798
data,1298934000000,58;1491;799
data,1298934000000,58;4181;800
